"year","state","county","rep","dem","other"
1972,"texas","hill",4481,1882,16
1972,"texas","hockley",4084,1625,56
1972,"texas","hood",1743,949,18
1972,"texas","hopkins",3903,1710,27
1972,"texas","houston",3317,1844,26
1972,"texas","howard",7343,2714,23
1972,"texas","hudspeth",467,250,10
1972,"texas","hunt",9535,3655,49
1972,"texas","hutchinson",7411,1405,305
1972,"texas","irion",363,111,3
1972,"texas","jack",1719,775,13
1972,"texas","jackson",2743,1163,23
1972,"texas","jasper",4575,2746,4
1972,"texas","jeff davis",382,202,11
1972,"texas","jefferson",45819,29909,109
1972,"texas","jim hogg",765,848,5
1972,"texas","jim wells",5283,4404,11
1972,"texas","johnson",10042,3968,126
1972,"texas","jones",3202,1050,11
1972,"texas","karnes",2639,1780,9
1972,"texas","kaufman",5100,2795,11
1972,"texas","kendall",2681,484,18
1972,"texas","kenedy",124,88,1
1972,"texas","kent",465,223,0
1972,"texas","kerr",6039,1511,210
1972,"texas","kimble",971,266,6
1972,"texas","king",143,75,1
1972,"texas","kinney",425,234,1
1972,"texas","kleberg",5312,4481,10
1972,"texas","knox",1148,638,14
1972,"texas","lamar",7736,2865,51
1972,"texas","lamb",3981,1350,35
1972,"texas","lampasas",2251,688,10
1972,"texas","la salle",1073,567,8
1972,"texas","lavaca",3288,1429,4
1972,"texas","lee",1877,920,17
1972,"texas","leon",1699,863,6
1972,"texas","liberty",6111,3311,10
1972,"texas","limestone",2949,1452,22
1972,"texas","lipscomb",1226,156,18
1972,"texas","live oak",1745,610,4
1972,"texas","llano",2164,766,13
1972,"texas","loving",55,7,0
1972,"texas","lubbock",43564,15353,379
1972,"texas","lynn",1766,697,8
1972,"texas","mcculloch",1769,753,3
1972,"texas","mclennan",33377,15947,161
1972,"texas","mcmullen",304,88,4
1972,"texas","madison",1540,561,0
1972,"texas","marion",1680,1106,4
1972,"texas","martin",935,287,21
1972,"texas","mason",1096,369,22
1972,"texas","matagorda",5003,2473,19
1972,"texas","maverick",1477,1710,10
1972,"texas","medina",4059,1507,83
1972,"texas","menard",644,273,4
1972,"texas","midland",18905,4388,457
1972,"texas","milam",3554,2159,6
1972,"texas","mills",1089,388,6
1972,"texas","mitchell",1790,699,3
1972,"texas","montague",3463,1286,19
1972,"texas","montgomery",15067,4358,22
1972,"texas","moore",3620,863,55
1972,"texas","morris",2699,1162,24
1972,"texas","motley",657,230,19
1972,"texas","nacogdoches",8757,3656,24
1972,"texas","navarro",6039,3246,18
1972,"texas","newton",1946,1636,23
1972,"texas","nolan",3634,1338,4
1972,"texas","nueces",41682,33277,291
1972,"texas","ochiltree",2861,298,43
1972,"texas","oldham",666,173,24
1972,"texas","orange",13234,7172,72
1972,"texas","palo pinto",5058,2181,8
1972,"texas","panola",4324,1511,29
1972,"texas","parker",7152,3184,13
1972,"texas","parmer",2304,495,24
1972,"texas","pecos",2419,847,43
1972,"texas","polk",3048,1760,20
1972,"texas","potter",18891,6264,180
1972,"texas","presidio",785,674,3
1972,"texas","rains",865,532,7
1972,"texas","randall",18557,3470,296
1972,"texas","reagan",703,244,8
1972,"texas","real",483,150,9
1972,"texas","red river",3112,1361,2
1972,"texas","reeves",2427,1510,5
1972,"texas","refugio",1937,1060,3
1972,"texas","roberts",467,71,12
1972,"texas","robertson",1977,1976,0
1972,"texas","rockwall",1890,610,18
1972,"texas","runnels",2752,739,0
1972,"texas","rusk",8179,2867,26
1972,"texas","sabine",1333,936,4
1972,"texas","san augustine",1508,753,7
1972,"texas","san jacinto",1296,1020,6
1972,"texas","san patricio",7179,5097,226
1972,"texas","san saba",1106,567,8
1972,"texas","schleicher",630,250,1
1972,"texas","scurry",3777,1223,50
1972,"texas","shackelford",909,331,4
1972,"texas","shelby",4292,1792,8
1972,"texas","sherman",996,169,16
1972,"texas","smith",23671,8041,115
1972,"texas","somervell",703,284,0
1972,"texas","starr",2389,3320,4
1972,"texas","stephens",2259,678,7
1972,"texas","sterling",286,94,3
1972,"texas","stonewall",662,394,19
1972,"texas","sutton",705,245,7
1972,"texas","swisher",1790,1300,32
1972,"texas","tarrant",151596,69187,355
1972,"texas","taylor",22417,6024,290
1972,"texas","terrell",467,124,0
1972,"texas","terry",3057,1099,34
1972,"texas","throckmorton",568,348,3
1972,"texas","titus",3671,1703,19
1972,"texas","tom green",15784,6082,95
1972,"texas","travis",70561,54157,611
1972,"texas","trinity",1467,826,2
1972,"texas","tyler",2955,1321,14
1972,"texas","upshur",4736,1879,9
1972,"texas","upton",1186,256,21
1972,"texas","uvalde",3883,1438,6
1972,"texas","val verde",4052,2049,23
1972,"texas","van zandt",4839,1939,6
1972,"texas","victoria",11246,4226,26
1972,"texas","walker",5082,2940,19
1972,"texas","waller",2263,1538,38
1972,"texas","ward",2687,1049,56
1972,"texas","washington",3862,1323,13
1972,"texas","webb",6011,8435,12
1972,"texas","wharton",6271,3481,5
1972,"texas","wheeler",1766,502,0
1972,"texas","wichita",25197,10948,537
1972,"texas","wilbarger",3183,1139,197
1972,"texas","willacy",2317,1384,29
1972,"texas","williamson",6998,3806,63
1972,"texas","wilson",2953,2072,7
1972,"texas","winkler",2467,602,26
1972,"texas","wise",4230,1741,35
1972,"texas","wood",4746,1842,70
1972,"texas","yoakum",1952,457,34
1972,"texas","young",3353,1486,1
1972,"texas","zapata",695,768,0
1972,"texas","zavala",1288,1122,22
1972,"utah","beaver",1332,682,39
1972,"utah","box elder",9880,2134,780
1972,"utah","cache",16538,4018,969
1972,"utah","carbon",3956,3335,147
1972,"utah","daggett",204,50,26
1972,"utah","davis",29706,7954,3251
1972,"utah","duchesne",2183,629,285
1972,"utah","emery",1666,769,115
1972,"utah","garfield",1290,242,71
1972,"utah","grand",1837,560,149
1972,"utah","iron",5085,1098,465
1972,"utah","juab",1629,691,109
1972,"utah","kane",1146,218,90
1972,"utah","millard",2689,777,349
1972,"utah","morgan",1456,363,217
1972,"utah","piute",475,102,26
1972,"utah","rich",604,120,35
1972,"utah","salt lake",132066,68489,9111
1972,"utah","san juan",1893,677,203
1972,"utah","sanpete",3995,1220,437
1972,"utah","sevier",3700,820,551
1972,"utah","summit",2209,836,113
1972,"utah","tooele",5641,2621,283
1972,"utah","uintah",4712,716,440
1972,"utah","utah",42179,10828,6453
1972,"utah","wasatch",2046,693,175
1972,"utah","washington",5176,956,530
1972,"utah","wayne",597,183,52
1972,"utah","weber",37753,14503,3078
1972,"vermont","addison",6467,3262,71
1972,"vermont","bennington",7542,4804,107
1972,"vermont","caledonia",6762,3094,83
1972,"vermont","chittenden",23063,16163,478
1972,"vermont","essex",1441,655,14
1972,"vermont","franklin",8109,3898,58
1972,"vermont","grand isle",1259,743,16
1972,"vermont","lamoille",4164,1659,112
1972,"vermont","orange",5389,2332,76
1972,"vermont","orleans",4906,2793,63
1972,"vermont","rutland",14143,8261,159
1972,"vermont","washington",12421,7596,152
1972,"vermont","windham",9062,5925,113
1972,"vermont","windsor",12421,6989,122
1972,"virginia","accomack",6496,2406,124
1972,"virginia","albemarle",8447,4303,201
1972,"virginia","alleghany",2584,1069,177
1972,"virginia","amelia",1606,778,87
1972,"virginia","amherst",4909,1512,218
1972,"virginia","appomattox",2788,684,93
1972,"virginia","arlington",39406,25877,1100
1972,"virginia","augusta",9106,1766,309
1972,"virginia","bath",1127,462,47
1972,"virginia","bedford",5286,1501,412
1972,"virginia","bland",1352,527,35
1972,"virginia","botetourt",3806,1519,156
1972,"virginia","brunswick",3072,2130,79
1972,"virginia","buchanan",4801,3566,187
1972,"virginia","buckingham",2107,1186,59
1972,"virginia","campbell",11676,2055,426
1972,"virginia","caroline",2086,1814,51
1972,"virginia","carroll",5247,1583,159
1972,"virginia","charles city",535,1177,23
1972,"virginia","charlotte",2501,1182,94
1972,"virginia","chesterfield",24934,3823,496
1972,"virginia","clarke",1816,715,96
1972,"virginia","craig",774,425,21
1972,"virginia","culpeper",3707,1316,69
1972,"virginia","cumberland",1371,969,34
1972,"virginia","dickenson",3633,2711,118
1972,"virginia","dinwiddie",3314,1901,90
1972,"virginia","essex",1482,808,78
1972,"virginia","fairfax",112135,54844,2267
1972,"virginia","fauquier",4654,2039,180
1972,"virginia","floyd",2444,708,59
1972,"virginia","fluvanna",1438,637,62
1972,"virginia","franklin",4674,2273,163
1972,"virginia","frederick",5367,1604,168
1972,"virginia","giles",3671,1869,166
1972,"virginia","gloucester",3642,1292,130
1972,"virginia","goochland",2127,1254,107
1972,"virginia","grayson",3565,1603,115
1972,"virginia","greene",1208,318,18
1972,"virginia","greensville",1608,1197,64
1972,"virginia","halifax",5469,2384,106
1972,"virginia","hanover",11095,2200,368
1972,"virginia","henrico",52536,8420,948
1972,"virginia","henry",7556,4042,426
1972,"virginia","highland",774,206,17
1972,"virginia","isle of wight",3555,2305,138
1972,"virginia","james city",3372,1992,77
1972,"virginia","king and queen",1033,708,31
1972,"virginia","king george",1675,658,58
1972,"virginia","king william",1839,797,24
1972,"virginia","lancaster",2683,1009,53
1972,"virginia","lee",4957,2825,163
1972,"virginia","loudoun",9417,3941,199
1972,"virginia","louisa",2545,1338,122
1972,"virginia","lunenburg",2464,1044,56
1972,"virginia","madison",1864,639,36
1972,"virginia","mathews",2164,730,93
1972,"virginia","mecklenburg",6381,2804,124
1972,"virginia","middlesex",1697,724,28
1972,"virginia","montgomery",9348,3692,208
1972,"virginia","nelson",2145,954,92
1972,"virginia","new kent",1370,633,26
1972,"virginia","northampton",2587,1246,60
1972,"virginia","northumberland",2332,884,42
1972,"virginia","nottoway",2979,1308,80
1972,"virginia","orange",2758,1032,79
1972,"virginia","page",4326,1585,69
1972,"virginia","patrick",2951,942,130
1972,"virginia","pittsylvania",12108,4429,200
1972,"virginia","powhatan",1751,810,75
1972,"virginia","prince edward",3199,1585,66
1972,"virginia","prince george",2405,1084,63
1972,"virginia","prince william",20149,7266,469
1972,"virginia","pulaski",6281,2311,130
1972,"virginia","rappahannock",1055,471,21
1972,"virginia","richmond",1565,435,18
1972,"virginia","roanoke",19920,5318,540
1972,"virginia","rockbridge",3009,956,86
1972,"virginia","rockingham",10025,2026,224
1972,"virginia","russell",5010,3367,125
1972,"virginia","scott",5125,2474,145
1972,"virginia","shenandoah",7128,1422,94
1972,"virginia","smyth",6409,2280,179
1972,"virginia","southampton",3225,1498,84
1972,"virginia","spotsylvania",3577,1775,90
1972,"virginia","stafford",5222,1901,91
1972,"virginia","surry",1067,988,62
1972,"virginia","sussex",2120,1645,90
1972,"virginia","tazewell",7233,3181,253
1972,"virginia","warren",3718,1508,131
1972,"virginia","washington",8805,3028,278
1972,"virginia","westmoreland",2331,1113,88
1972,"virginia","wise",6739,4402,101
1972,"virginia","wythe",4553,1431,172
1972,"virginia","york",7745,2302,294
1972,"virginia","nansemond city",5767,3929,270
1972,"virginia","alexandria city",20235,15409,525
1972,"virginia","bedford city",1407,529,127
1972,"virginia","bristol city",2665,1157,71
1972,"virginia","buena vista city",990,373,46
1972,"virginia","charlottesville city",7935,5240,178
1972,"virginia","chesapeake city",17722,7289,1069
1972,"virginia","clifton forge city",1127,575,82
1972,"virginia","colonial heights city",5304,541,183
1972,"virginia","covington city",1910,948,140
1972,"virginia","danville city",12463,4148,305
1972,"virginia","emporia city",1340,565,42
1972,"virginia","fairfax city",5063,2274,138
1972,"virginia","falls church city",2967,1895,81
1972,"virginia","franklin city",1416,738,25
1972,"virginia","fredericksburg city",3211,1702,63
1972,"virginia","galax city",1497,524,40
1972,"virginia","hampton city",21897,10648,890
1972,"virginia","harrisonburg city",3626,992,75
1972,"virginia","hopewell city",5229,1485,177
1972,"virginia","lexington city",1345,695,30
1972,"virginia","lynchburg city",13259,4208,423
1972,"virginia","martinsville city",3879,2292,155
1972,"virginia","newport news city",27169,12233,910
1972,"virginia","norfolk city",38385,25737,2095
1972,"virginia","norton city",823,463,27
1972,"virginia","petersburg city",6710,5156,187
1972,"virginia","portsmouth city",20090,13124,1136
1972,"virginia","radford city",2577,1121,54
1972,"virginia","richmond city",46244,33055,1003
1972,"virginia","roanoke city",18541,9498,632
1972,"virginia","salem city",5649,1744,160
1972,"virginia","south boston city",1865,709,31
1972,"virginia","staunton city",5531,1416,121
1972,"virginia","suffolk city",2137,898,38
1972,"virginia","virginia beach city",38074,10373,1286
1972,"virginia","waynesboro city",4163,1061,130
1972,"virginia","williamsburg city",1786,1274,48
1972,"virginia","winchester city",4647,1418,86
1972,"washington","adams",3083,1110,326
1972,"washington","asotin",2911,2559,310
1972,"washington","benton",18517,9824,2005
1972,"washington","chelan",10470,5889,1054
1972,"washington","clallam",9372,5620,1097
1972,"washington","clark",28775,27179,2615
1972,"washington","columbia",1445,533,102
1972,"washington","cowlitz",14431,12682,1069
1972,"washington","douglas",4512,2420,549
1972,"washington","ferry",815,560,152
1972,"washington","franklin",5972,3867,684
1972,"washington","garfield",1004,481,49
1972,"washington","grant",9370,5487,957
1972,"washington","grays harbor",10839,11786,1120
1972,"washington","island",7495,3149,359
1972,"washington","jefferson",2770,2096,313
1972,"washington","king",298707,212509,18478
1972,"washington","kitsap",25831,17011,2604
1972,"washington","kittitas",5464,4299,363
1972,"washington","klickitat",3061,2293,294
1972,"washington","lewis",12071,6946,1568
1972,"washington","lincoln",3647,1453,175
1972,"washington","mason",4873,3907,397
1972,"washington","okanogan",5796,3835,703
1972,"washington","pacific",3349,3585,232
1972,"washington","pend oreille",1746,1071,114
1972,"washington","pierce",84265,56933,6867
1972,"washington","san juan",1786,906,103
1972,"washington","skagit",14212,9233,1003
1972,"washington","skamania",1288,1153,204
1972,"washington","snohomish",60032,39471,5318
1972,"washington","spokane",74320,44337,6528
1972,"washington","stevens",4839,2390,670
1972,"washington","thurston",22297,14596,1899
1972,"washington","wahkiakum",818,796,112
1972,"washington","walla walla",12579,5364,590
1972,"washington","whatcom",22585,15027,1189
1972,"washington","whitman",9548,6248,470
1972,"washington","yakima",32240,19729,2736
1972,"west virginia","barbour",4432,2258,0
1972,"west virginia","berkeley",10954,4523,0
1972,"west virginia","boone",5985,5342,0
1972,"west virginia","braxton",3155,2771,0
1972,"west virginia","brooke",7544,5226,0
1972,"west virginia","cabell",29582,14312,0
1972,"west virginia","calhoun",1992,1528,0
1972,"west virginia","clay",2168,1830,0
1972,"west virginia","doddridge",2284,645,0
1972,"west virginia","fayette",11876,9966,0
1972,"west virginia","gilmer",2056,1359,0
1972,"west virginia","grant",3556,614,0
1972,"west virginia","greenbrier",8827,4423,0
1972,"west virginia","hampshire",3084,1637,0
1972,"west virginia","hancock",10634,6727,0
1972,"west virginia","hardy",2609,1510,0
1972,"west virginia","harrison",22196,12910,0
1972,"west virginia","jackson",7226,3007,0
1972,"west virginia","jefferson",4822,2782,0
1972,"west virginia","kanawha",65021,38032,0
1972,"west virginia","lewis",5778,2062,0
1972,"west virginia","lincoln",4673,3876,0
1972,"west virginia","logan",9533,10045,0
1972,"west virginia","mcdowell",8942,6811,0
1972,"west virginia","marion",16095,11864,0
1972,"west virginia","marshall",10966,6378,0
1972,"west virginia","mason",7129,4008,0
1972,"west virginia","mercer",17846,7826,0
1972,"west virginia","mineral",7157,3276,0
1972,"west virginia","mingo",7484,5585,0
1972,"west virginia","monongalia",16758,10721,0
1972,"west virginia","monroe",3716,2114,0
1972,"west virginia","morgan",3014,1118,0
1972,"west virginia","nicholas",5907,3628,0
1972,"west virginia","ohio",18435,10491,0
1972,"west virginia","pendleton",2207,1248,0
1972,"west virginia","pleasants",2025,1207,0
1972,"west virginia","pocahontas",2391,1635,0
1972,"west virginia","preston",7807,2977,0
1972,"west virginia","putnam",8265,4771,0
1972,"west virginia","raleigh",19150,10586,0
1972,"west virginia","randolph",6923,3809,0
1972,"west virginia","ritchie",3635,990,0
1972,"west virginia","roane",4253,2386,0
1972,"west virginia","summers",3895,2518,0
1972,"west virginia","taylor",4385,2085,0
1972,"west virginia","tucker",2163,1457,0
1972,"west virginia","tyler",3362,1125,0
1972,"west virginia","upshur",6449,1795,0
1972,"west virginia","wayne",9775,6251,0
1972,"west virginia","webster",2114,2069,0
1972,"west virginia","wetzel",6046,3276,0
1972,"west virginia","wirt",1442,691,0
1972,"west virginia","wood",27315,10886,0
1972,"west virginia","wyoming",7926,4468,0
1972,"wisconsin","adams",2200,1833,104
1972,"wisconsin","ashland",3478,3771,162
1972,"wisconsin","barron",8418,5376,251
