Year,CountryAbb,CountryName,idealpoint,PctAgreeUS,PctAgreeRUSSIA
1972,PER,Peru,-0.0821917,0.3535354,0.59
1973,PER,Peru,0.03477071,0.258427,0.6516854
1974,PER,Peru,0.09988473,0.2777778,0.6111111
1975,PER,Peru,0.01127564,0.2463768,0.6376812
1976,PER,Peru,-0.1754175,0.2117647,0.6896552
1977,PER,Peru,0.02129027,0.3333333,0.5824176
1978,PER,Peru,0.02942984,0.3629032,0.5714286
1979,PER,Peru,-0.06505312,0.2857143,0.6166667
1980,PER,Peru,0.06280955,0.2647059,0.6176471
1981,PER,Peru,-0.08293064,0.1705426,0.7
1982,PER,Peru,-0.2006464,0.1202532,0.7151899
1983,PER,Peru,-0.1983181,0.1496599,0.7346939
1984,PER,Peru,-0.2448193,0.1059603,0.7880795
1985,PER,Peru,-0.240744,0.1578947,0.8013245
1986,PER,Peru,-0.2994065,0.1456954,0.86
1987,PER,Peru,-0.3832087,0.1151079,0.9285714
1988,PER,Peru,-0.3622477,0.09774436,0.9469697
1989,PER,Peru,-0.4415253,0.0877193,0.9473684
1990,PER,Peru,-0.5035102,0.1309524,0.8928571
1991,PER,Peru,-0.4893608,0.173913,0.5882353
1992,PER,Peru,-0.3437267,0.1917808,0.5068493
1993,PER,Peru,-0.4127648,0.1746032,0.4285714
1994,PER,Peru,-0.2789165,0.3088235,0.6029412
1995,PER,Peru,-0.2346234,0.2345679,0.5679012
1996,PER,Peru,-0.2169751,0.2702703,0.630137
1997,PER,Peru,-0.2299848,0.2463768,0.6521739
1998,PER,Peru,-0.1655716,0.2131148,0.6333333
1999,PER,Peru,-0.205788,0.2121212,0.6666667
2000,PER,Peru,-0.05421373,0.2089552,0.6515152
2001,PER,Peru,-0.02414035,0.1492537,0.6666667
2002,PER,Peru,0.01012301,0.1571429,0.7058824
2003,PER,Peru,-0.005474199,0.1710526,0.7631579
2004,PER,Peru,0.02005703,0.1428571,0.7285714
2005,PER,Peru,-0.08329658,0.1643836,0.739726
2006,PER,Peru,-0.08836908,0.1494253,0.7586207
2007,PER,Peru,-0.06479946,0.1052632,0.72
2008,PER,Peru,-0.07280083,0.1142857,0.7
2009,PER,Peru,-0.09522122,0.1492537,0.7014925
2010,PER,Peru,-0.1112641,0.1515152,0.7462687
2011,PER,Peru,-0.08596103,0.2461538,0.7384615
2012,PER,Peru,-0.111606,0.1911765,0.7205882
1946,BRA,Brazil,1.573776,0.6428571,0.2380952
1947,BRA,Brazil,1.564764,0.8421053,0.2894737
1948,BRA,Brazil,1.350791,0.776699,0.1666667
1949,BRA,Brazil,0.9105415,0.5396825,0.4126984
1950,BRA,Brazil,1.084223,0.8113208,0.2307692
1951,BRA,Brazil,1.185842,0.64,0.28
1952,BRA,Brazil,0.9864047,0.6530612,0.2857143
1953,BRA,Brazil,1.015366,0.64,0.44
1954,BRA,Brazil,1.377733,0.6333333,0.2333333
1955,BRA,Brazil,1.567758,0.7777778,0.2962963
1956,BRA,Brazil,1.330578,0.9166667,0.2166667
1957,BRA,Brazil,1.138971,0.8235294,0.3235294
1958,BRA,Brazil,1.208848,0.8484848,0.3030303
1959,BRA,Brazil,1.51701,0.7592593,0.2407407
1960,BRA,Brazil,1.043781,0.7184466,0.3106796
1961,BRA,Brazil,0.9857194,0.6986301,0.1621622
1962,BRA,Brazil,0.8911939,0.6086957,0.3043478
1963,BRA,Brazil,0.8514922,0.5483871,0.3548387
1965,BRA,Brazil,1.0392,0.575,0.425
1966,BRA,Brazil,1.096836,0.6,0.32
1967,BRA,Brazil,1.10743,0.6140351,0.4385965
1968,BRA,Brazil,1.149428,0.4489796,0.3061224
1969,BRA,Brazil,1.063637,0.4878049,0.3571429
1970,BRA,Brazil,1.186857,0.4923077,0.1846154
1971,BRA,Brazil,0.9762297,0.6140351,0.3652174
1972,BRA,Brazil,1.011563,0.47,0.4356436
1973,BRA,Brazil,1.172356,0.4204545,0.3522727
1974,BRA,Brazil,0.6518796,0.2253521,0.5070423
1975,BRA,Brazil,0.3354966,0.3283582,0.5970149
1976,BRA,Brazil,0.2874012,0.2168675,0.6352941
1977,BRA,Brazil,0.2375774,0.3295455,0.5842697
1978,BRA,Brazil,0.2496097,0.3675214,0.5294118
1979,BRA,Brazil,0.09302341,0.2268908,0.5833333
1980,BRA,Brazil,0.01865595,0.2058824,0.6470588
1981,BRA,Brazil,-0.096562,0.1804511,0.7164179
1982,BRA,Brazil,-0.1506524,0.1528662,0.7133758
1983,BRA,Brazil,-0.05946476,0.1621622,0.6959459
1984,BRA,Brazil,0.06131632,0.1266667,0.7266667
1985,BRA,Brazil,-0.05571735,0.1390728,0.7533333
1986,BRA,Brazil,-0.04508902,0.1456954,0.78
1987,BRA,Brazil,-0.1032882,0.1223022,0.8714286
1988,BRA,Brazil,-0.2445003,0.09774436,0.8939394
1989,BRA,Brazil,-0.2760753,0.1052632,0.9210526
1990,BRA,Brazil,-0.4713206,0.1204819,0.9036145
1991,BRA,Brazil,-0.5080972,0.1388889,0.5915493
1992,BRA,Brazil,-0.4941513,0.1369863,0.4931507
1993,BRA,Brazil,-0.3656781,0.1587302,0.4444444
1994,BRA,Brazil,-0.333201,0.2941176,0.5
1995,BRA,Brazil,-0.2658815,0.225,0.55
1996,BRA,Brazil,-0.2106727,0.2876712,0.625
1997,BRA,Brazil,-0.1944386,0.2753623,0.6666667
1998,BRA,Brazil,-0.1327254,0.2459016,0.65
1999,BRA,Brazil,-0.04672185,0.25,0.6617647
2000,BRA,Brazil,-0.009491803,0.238806,0.6818182
2001,BRA,Brazil,-0.02128299,0.1492537,0.7121212
2002,BRA,Brazil,-0.03997034,0.1527778,0.6857143
2003,BRA,Brazil,-0.07813097,0.1578947,0.7105263
2004,BRA,Brazil,-0.1147895,0.1126761,0.6857143
2005,BRA,Brazil,-0.1594521,0.1506849,0.7260274
2006,BRA,Brazil,-0.1918642,0.1149425,0.7241379
2007,BRA,Brazil,-0.2195743,0.07894737,0.68
2008,BRA,Brazil,-0.2039984,0.08333333,0.6527778
2009,BRA,Brazil,-0.3586882,0.1060606,0.6515152
2010,BRA,Brazil,-0.4626853,0.1212121,0.7014925
2011,BRA,Brazil,-0.5466053,0.2,0.7076923
2012,BRA,Brazil,-0.6021429,0.1617647,0.6764706
1946,BOL,Bolivia,1.376036,0.6904762,0.2619048
1947,BOL,Bolivia,1.438798,0.7567568,0.2702703
1948,BOL,Bolivia,1.474188,0.75,0.1616162
1949,BOL,Bolivia,1.374976,0.6,0.38
1950,BOL,Bolivia,1.409248,0.7735849,0.1538462
1951,BOL,Bolivia,1.1757,0.6,0.32
1952,BOL,Bolivia,0.5579045,0.4693878,0.3673469
1953,BOL,Bolivia,0.4036876,0.44,0.72
1954,BOL,Bolivia,0.3368485,0.3928571,0.6071429
1955,BOL,Bolivia,0.3440792,0.4074074,0.5185185
1956,BOL,Bolivia,0.5958888,0.8166667,0.3
1957,BOL,Bolivia,0.3902961,0.625,0.46875
1958,BOL,Bolivia,0.657091,0.8,0.2
1959,BOL,Bolivia,0.9443991,0.7307692,0.25
1960,BOL,Bolivia,0.8069275,0.6195652,0.2826087
1961,BOL,Bolivia,0.8341869,0.5972222,0.1780822
1962,BOL,Bolivia,0.8302153,0.6216216,0.3513514
1963,BOL,Bolivia,0.7199841,0.5185185,0.4074074
1965,BOL,Bolivia,1.157936,0.6764706,0.3823529
1966,BOL,Bolivia,1.019457,0.5510204,0.3061224
1967,BOL,Bolivia,0.9596698,0.5614035,0.4561404
1968,BOL,Bolivia,0.8836109,0.4897959,0.2857143
1969,BOL,Bolivia,0.797813,0.4,0.4146341
1970,BOL,Bolivia,0.5098403,0.4642857,0.2142857
1971,BOL,Bolivia,0.934147,0.6956522,0.3188406
1972,BOL,Bolivia,0.9926657,0.4642857,0.4651163
1973,BOL,Bolivia,1.2444,0.4520548,0.369863
1974,BOL,Bolivia,1.396574,0.4761905,0.3650794
1975,BOL,Bolivia,0.9424764,0.3064516,0.4354839
1976,BOL,Bolivia,0.5892122,0.1898734,0.5679012
1977,BOL,Bolivia,0.4462918,0.3647059,0.5465116
1978,BOL,Bolivia,0.3522015,0.3793103,0.5423729
1979,BOL,Bolivia,0.1158664,0.2882883,0.6126126
1980,BOL,Bolivia,0.3437861,0.22,0.57
1981,BOL,Bolivia,0.2003061,0.2222222,0.6610169
1982,BOL,Bolivia,-0.2407722,0.1013514,0.75
1983,BOL,Bolivia,-0.2227295,0.1388889,0.7569444
1984,BOL,Bolivia,-0.2447559,0.1081081,0.8040541
1985,BOL,Bolivia,-0.2642097,0.1428571,0.7959184
1986,BOL,Bolivia,-0.3100352,0.1333333,0.8187919
1987,BOL,Bolivia,-0.402643,0.1071429,0.9361702
1988,BOL,Bolivia,-0.2773758,0.09230769,0.9461538
1989,BOL,Bolivia,-0.4363398,0.07894737,0.9649123
1990,BOL,Bolivia,-0.566813,0.1547619,0.952381
1991,BOL,Bolivia,-0.3855819,0.1549296,0.6285714
1992,BOL,Bolivia,-0.06968836,0.2089552,0.6268657
1993,BOL,Bolivia,-0.229361,0.1875,0.46875
1994,BOL,Bolivia,-0.2513192,0.3235294,0.5294118
1995,BOL,Bolivia,-0.2315224,0.2658228,0.5822785
1996,BOL,Bolivia,-0.2050297,0.2972973,0.630137
1997,BOL,Bolivia,-0.1109273,0.2898551,0.6811594
1998,BOL,Bolivia,-0.2145675,0.2333333,0.6833333
1999,BOL,Bolivia,-0.1979169,0.2580645,0.6451613
2000,BOL,Bolivia,-0.1833097,0.2686567,0.7121212
2001,BOL,Bolivia,-0.2084826,0.1791045,0.7272727
2002,BOL,Bolivia,-0.2074962,0.1666667,0.7285714
2003,BOL,Bolivia,-0.2188741,0.1866667,0.76
2004,BOL,Bolivia,-0.2243713,0.1571429,0.7536232
2005,BOL,Bolivia,-0.1969302,0.1764706,0.7058824
2006,BOL,Bolivia,-0.3331862,0.08433735,0.7590361
2007,BOL,Bolivia,-0.4288916,0.05,0.6610169
2008,BOL,Bolivia,-0.4581614,0.05714286,0.6857143
2009,BOL,Bolivia,-0.7101922,0.09375,0.734375
2010,BOL,Bolivia,-0.8446966,0.1111111,0.7301587
2011,BOL,Bolivia,-1.182576,0.09230769,0.6769231
2012,BOL,Bolivia,-1.422098,0.07352941,0.6617647
1946,PAR,Paraguay,2.14198,0.7894737,0.2105263
1947,PAR,Paraguay,2.177017,0.84,0.16
1948,PAR,Paraguay,1.602445,0.7125,0.1392405
1949,PAR,Paraguay,1.517355,0.6206897,0.5172414
1950,PAR,Paraguay,1.505379,0.8301887,0.2307692
1951,PAR,Paraguay,1.436491,0.68,0.24
1952,PAR,Paraguay,1.320712,0.7346939,0.1428571
1953,PAR,Paraguay,1.314097,0.6,0.36
1954,PAR,Paraguay,0.8642961,0.4814815,0.5185185
1955,PAR,Paraguay,0.862085,0.6,0.2
1956,PAR,Paraguay,0.9483885,0.8793103,0.2068966
1957,PAR,Paraguay,1.03894,0.8823529,0.2647059
1958,PAR,Paraguay,1.134035,0.8787879,0.3939394
1959,PAR,Paraguay,1.222937,0.7358491,0.2264151
1960,PAR,Paraguay,1.011274,0.71,0.25
1961,PAR,Paraguay,1.182601,0.8115942,0.08695652
1962,PAR,Paraguay,1.10104,0.7631579,0.2631579
1963,PAR,Paraguay,0.9434568,0.4814815,0.2592593
1965,PAR,Paraguay,1.198951,0.6857143,0.3142857
1966,PAR,Paraguay,0.9302698,0.5625,0.375
1967,PAR,Paraguay,0.9020809,0.5357143,0.5178571
1968,PAR,Paraguay,0.8198324,0.4042553,0.2978723
1969,PAR,Paraguay,0.9445016,0.6071429,0.3571429
1970,PAR,Paraguay,0.9935595,0.6557377,0.3114754
1971,PAR,Paraguay,0.9149492,0.5943396,0.411215
1972,PAR,Paraguay,0.9543833,0.5263158,0.3766234
1973,PAR,Paraguay,1.100963,0.375,0.3888889
1974,PAR,Paraguay,1.002167,0.4262295,0.3770492
1975,PAR,Paraguay,1.047781,0.4035088,0.2631579
1976,PAR,Paraguay,1.139123,0.3269231,0.3076923
1977,PAR,Paraguay,0.9647363,0.5,0.3529412
1978,PAR,Paraguay,0.7223649,0.4268293,0.4268293
1979,PAR,Paraguay,0.6382895,0.3088235,0.3823529
1980,PAR,Paraguay,0.4975199,0.2545455,0.4545455
1981,PAR,Paraguay,0.5305327,0.2747253,0.4615385
1982,PAR,Paraguay,0.5529647,0.2372881,0.4576271
1983,PAR,Paraguay,0.6378256,0.2419355,0.5
1984,PAR,Paraguay,0.4421255,0.2015504,0.5736434
1985,PAR,Paraguay,0.5232567,0.223301,0.5294118
1986,PAR,Paraguay,0.3721151,0.2,0.6992481
1987,PAR,Paraguay,0.1337038,0.1416667,0.8666667
1988,PAR,Paraguay,0.1284436,0.1346154,0.8834951
1989,PAR,Paraguay,0.07130522,0.1222222,0.9111111
1990,PAR,Paraguay,-0.2443227,0.1547619,0.9285714
1991,PAR,Paraguay,-0.1894731,0.1764706,0.6363636
1992,PAR,Paraguay,-0.07359889,0.1805556,0.5416667
1993,PAR,Paraguay,0.1065728,0.2586207,0.5689655
1994,PAR,Paraguay,-0.06853492,0.3333333,0.5606061
1995,PAR,Paraguay,0.06060942,0.2876712,0.6575342
1996,PAR,Paraguay,0.05440512,0.2753623,0.5882353
1997,PAR,Paraguay,-0.08396754,0.2835821,0.6567164
1998,PAR,Paraguay,-0.0365853,0.2459016,0.65
1999,PAR,Paraguay,-0.004349036,0.25,0.6617647
2000,PAR,Paraguay,0.06392605,0.2424242,0.6461538
2001,PAR,Paraguay,0.1110036,0.171875,0.6666667
2002,PAR,Paraguay,-0.062582,0.1527778,0.7428571
2003,PAR,Paraguay,-0.1026189,0.1733333,0.7466667
2004,PAR,Paraguay,-0.06224259,0.1470588,0.7313433
2005,PAR,Paraguay,-0.1177654,0.1594203,0.7246377
2006,PAR,Paraguay,-0.2392229,0.137931,0.7471264
2007,PAR,Paraguay,-0.2174894,0.08955224,0.7121212
2008,PAR,Paraguay,-0.298705,0.09859155,0.7042254
2009,PAR,Paraguay,-0.3771698,0.109375,0.6875
2010,PAR,Paraguay,-0.3924663,0.125,0.71875
2011,PAR,Paraguay,-0.4282705,0.1935484,0.7419355
2012,PAR,Paraguay,-0.28121,0.1666667,0.6818182
1946,CHL,Chile,0.8455416,0.5952381,0.4285714
1947,CHL,Chile,1.105845,0.7894737,0.3157895
1948,CHL,Chile,1.209298,0.7058824,0.1683168
1949,CHL,Chile,1.297486,0.6349206,0.1428571
1950,CHL,Chile,1.176005,0.7169811,0.1730769
1951,CHL,Chile,0.8442462,0.4,0.4
1952,CHL,Chile,0.6536708,0.5833333,0.375
1953,CHL,Chile,0.9516438,0.52,0.36
1954,CHL,Chile,0.9057228,0.5,0.4666667
1955,CHL,Chile,0.9458976,0.4814815,0.4074074
1956,CHL,Chile,1.050049,0.8666667,0.2
1957,CHL,Chile,1.186568,0.7941176,0.2941176
1958,CHL,Chile,1.122115,0.8181818,0.3939394
1959,CHL,Chile,1.307284,0.7222222,0.2222222
1960,CHL,Chile,1.058773,0.7378641,0.2718447
1961,CHL,Chile,0.9669625,0.7534247,0.1621622
1962,CHL,Chile,0.8262886,0.5652174,0.326087
1963,CHL,Chile,0.5887587,0.516129,0.4516129
1965,CHL,Chile,0.665095,0.45,0.5
1966,CHL,Chile,0.5876864,0.5319149,0.4468085
1967,CHL,Chile,0.6830186,0.5714286,0.5535714
1968,CHL,Chile,0.4744305,0.4255319,0.4255319
1969,CHL,Chile,0.6319603,0.3953488,0.4545455
1970,CHL,Chile,-0.0289096,0.28125,0.5625
1971,CHL,Chile,-0.5051848,0.3865546,0.6916667
1972,CHL,Chile,-0.56592,0.3535354,0.63
1973,CHL,Chile,0.112733,0.3452381,0.5833333
1974,CHL,Chile,0.8398446,0.4428571,0.4428571
1975,CHL,Chile,0.7862175,0.4262295,0.4098361
1976,CHL,Chile,0.6930824,0.24,0.5131579
1977,CHL,Chile,0.4388083,0.3658537,0.5542169
1978,CHL,Chile,0.4499076,0.4166667,0.5081967
1979,CHL,Chile,0.4859663,0.3162393,0.5
1980,CHL,Chile,0.5724851,0.2580645,0.483871
1981,CHL,Chile,0.4037137,0.2479339,0.5983607
1982,CHL,Chile,0.1946492,0.1933333,0.6533333
1983,CHL,Chile,0.1829707,0.2089552,0.6567164
1984,CHL,Chile,0.06359612,0.1521739,0.7101449
1985,CHL,Chile,0.2818875,0.1888112,0.6690141
1986,CHL,Chile,0.4391364,0.1925926,0.7067669
1987,CHL,Chile,0.4244824,0.1322314,0.8032787
1988,CHL,Chile,0.3463025,0.1140351,0.826087
1989,CHL,Chile,0.3965119,0.1308411,0.8130841
1990,CHL,Chile,-0.1739765,0.1428571,0.9166667
1991,CHL,Chile,-0.312187,0.1594203,0.6176471
1992,CHL,Chile,-0.2988291,0.1944444,0.5138889
1993,CHL,Chile,-0.266552,0.2222222,0.4603175
1994,CHL,Chile,-0.1539774,0.3529412,0.5441176
1995,CHL,Chile,-0.200671,0.2658228,0.5696203
1996,CHL,Chile,-0.09513447,0.3243243,0.6712329
1997,CHL,Chile,-0.05854852,0.3188406,0.6956522
1998,CHL,Chile,-0.133666,0.2295082,0.65
1999,CHL,Chile,-0.09906602,0.2461538,0.6769231
2000,CHL,Chile,-0.0560551,0.2537313,0.6666667
2001,CHL,Chile,0.1219002,0.2272727,0.6307692
2002,CHL,Chile,-0.07325943,0.1666667,0.6857143
2003,CHL,Chile,-0.05960931,0.1842105,0.7236842
2004,CHL,Chile,0.05715698,0.2028986,0.6911765
2005,CHL,Chile,-0.05072165,0.1643836,0.6575342
2006,CHL,Chile,-0.1308205,0.1494253,0.7241379
2007,CHL,Chile,-0.08229357,0.1038961,0.6447368
2008,CHL,Chile,-0.06737478,0.1267606,0.6338028
2009,CHL,Chile,-0.122605,0.1641791,0.6268657
2010,CHL,Chile,-0.1657437,0.1666667,0.6865672
2011,CHL,Chile,-0.1597884,0.2461538,0.6769231
2012,CHL,Chile,-0.2818546,0.1911765,0.6764706
1946,ARG,Argentina,1.84115,0.7380952,0.2142857
1947,ARG,Argentina,1.966444,0.7368421,0.1578947
1948,ARG,Argentina,0.93303,0.57,0.2525253
1949,ARG,Argentina,1.027745,0.557377,0.3278689
1950,ARG,Argentina,0.8403293,0.5471698,0.2115385
1951,ARG,Argentina,0.8476308,0.2916667,0.2916667
1952,ARG,Argentina,0.7357655,0.4693878,0.2857143
1953,ARG,Argentina,0.8519297,0.4,0.44
1954,ARG,Argentina,0.8291554,0.5666667,0.4666667
1955,ARG,Argentina,0.6452021,0.3703704,0.5555556
1956,ARG,Argentina,0.8459227,0.8666667,0.2333333
1957,ARG,Argentina,1.236759,0.7647059,0.1470588
1958,ARG,Argentina,1.195864,0.8787879,0.3939394
1959,ARG,Argentina,1.047796,0.6851852,0.3148148
1960,ARG,Argentina,1.080174,0.7346939,0.2959184
1961,ARG,Argentina,1.069299,0.739726,0.1216216
1962,ARG,Argentina,0.9617702,0.673913,0.3043478
1963,ARG,Argentina,0.9137404,0.5483871,0.3548387
1965,ARG,Argentina,0.7842851,0.525,0.525
1966,ARG,Argentina,0.8912875,0.5714286,0.3061224
1967,ARG,Argentina,0.8018858,0.5087719,0.5087719
1968,ARG,Argentina,0.600841,0.3921569,0.4117647
1969,ARG,Argentina,0.7644284,0.4878049,0.452381
1970,ARG,Argentina,0.8967936,0.5223881,0.2985075
1971,ARG,Argentina,0.9895658,0.5384615,0.3305085
1972,ARG,Argentina,0.7690674,0.44,0.4950495
1973,ARG,Argentina,0.2688325,0.2333333,0.5777778
1974,ARG,Argentina,0.1697237,0.2222222,0.5555556
1975,ARG,Argentina,0.09625562,0.265625,0.65625
1976,ARG,Argentina,0.1736692,0.2195122,0.6547619
1977,ARG,Argentina,0.186807,0.3103448,0.6136364
1978,ARG,Argentina,0.08909243,0.3389831,0.5416667
1979,ARG,Argentina,0.04496496,0.2352941,0.6083333
1980,ARG,Argentina,0.1016645,0.23,0.62
1981,ARG,Argentina,0.02879667,0.1969697,0.6842105
1982,ARG,Argentina,-0.3051149,0.1273885,0.7324841
1983,ARG,Argentina,-0.1528933,0.1458333,0.7291667
1984,ARG,Argentina,-0.2922862,0.09933775,0.8013245
1985,ARG,Argentina,-0.1925477,0.1447368,0.7880795
1986,ARG,Argentina,-0.2546806,0.1456954,0.8133333
1987,ARG,Argentina,-0.2804966,0.1079137,0.9142857
1988,ARG,Argentina,-0.3522488,0.08333333,0.9318182
1989,ARG,Argentina,-0.3593065,0.08849558,0.9292035
1990,ARG,Argentina,-0.4982641,0.1084337,0.8795181
1991,ARG,Argentina,0.560008,0.1944444,0.6478873
1992,ARG,Argentina,0.6315742,0.2394366,0.7183099
1993,ARG,Argentina,0.6776946,0.265625,0.765625
1994,ARG,Argentina,0.7132934,0.3676471,0.7647059
1995,ARG,Argentina,1.240726,0.35,0.625
1996,ARG,Argentina,0.6927559,0.3378378,0.6575342
1997,ARG,Argentina,0.5326665,0.3333333,0.7246377
1998,ARG,Argentina,0.4002373,0.2622951,0.7333333
1999,ARG,Argentina,0.3617626,0.2941176,0.7794118
2000,ARG,Argentina,0.2905823,0.2537313,0.7575758
2001,ARG,Argentina,0.2995842,0.2089552,0.7575758
2002,ARG,Argentina,0.2893591,0.1666667,0.7571429
2003,ARG,Argentina,0.254048,0.1842105,0.7894737
2004,ARG,Argentina,0.1546589,0.1408451,0.7571429
2005,ARG,Argentina,0.1603435,0.1780822,0.739726
2006,ARG,Argentina,0.04624076,0.1494253,0.7816092
2007,ARG,Argentina,-0.01601159,0.1168831,0.7236842
2008,ARG,Argentina,0.007728536,0.125,0.7361111
2009,ARG,Argentina,-0.08296087,0.1818182,0.7121212
2010,ARG,Argentina,-0.01924252,0.2121212,0.7462687
2011,ARG,Argentina,-0.0875864,0.2769231,0.7692308
2012,ARG,Argentina,-0.140261,0.2205882,0.75
1946,URU,Uruguay,1.467849,0.6904762,0.2142857
1947,URU,Uruguay,1.472275,0.8571429,0.3428571
1948,URU,Uruguay,1.030589,0.6732673,0.27
1949,URU,Uruguay,0.8749223,0.6190476,0.2698413
1950,URU,Uruguay,0.630131,0.6538462,0.3333333
1951,URU,Uruguay,0.7825738,0.5652174,0.3913043
1952,URU,Uruguay,0.8791086,0.7083333,0.3333333
1953,URU,Uruguay,0.5861043,0.44,0.72
1954,URU,Uruguay,0.4673478,0.4333333,0.6333333
1955,URU,Uruguay,0.3030945,0.28,0.64
1956,URU,Uruguay,0.7264459,0.8666667,0.2666667
1957,URU,Uruguay,0.66668,0.7058824,0.3529412
1958,URU,Uruguay,0.8974846,0.8787879,0.3636364
1959,URU,Uruguay,1.234212,0.7735849,0.2075472
1960,URU,Uruguay,0.9724571,0.6734694,0.3163265
1961,URU,Uruguay,0.917384,0.6714286,0.1408451
1962,URU,Uruguay,0.8624566,0.6304348,0.2608696
1963,URU,Uruguay,0.6729898,0.5714286,0.5
1965,URU,Uruguay,0.8860676,0.5641026,0.4615385
1966,URU,Uruguay,0.8659711,0.6170213,0.3191489
1967,URU,Uruguay,0.8776855,0.5964912,0.4912281
1968,URU,Uruguay,0.7110906,0.5277778,0.3611111
1969,URU,Uruguay,1.048299,0.6176471,0.4285714
1970,URU,Uruguay,0.9158716,0.6119403,0.358209
1971,URU,Uruguay,1.016273,0.5267857,0.4247788
1972,URU,Uruguay,0.9666619,0.46,0.4554455
1973,URU,Uruguay,1.240151,0.4111111,0.3666667
1974,URU,Uruguay,1.222314,0.4444444,0.3650794
1975,URU,Uruguay,0.9925776,0.3538462,0.4
1976,URU,Uruguay,1.096697,0.3333333,0.4578313
1977,URU,Uruguay,0.8787197,0.3950617,0.4390244
1978,URU,Uruguay,0.6399121,0.440367,0.4545455
1979,URU,Uruguay,0.5140451,0.3220339,0.512605
1980,URU,Uruguay,0.3435338,0.24,0.58
1981,URU,Uruguay,0.158753,0.2268908,0.675
1982,URU,Uruguay,0.3182429,0.1783439,0.611465
1983,URU,Uruguay,0.1482919,0.1744966,0.6711409
1984,URU,Uruguay,0.1390738,0.1351351,0.722973
1985,URU,Uruguay,0.000674045,0.147651,0.7635135
1986,URU,Uruguay,0.0851432,0.1458333,0.7902098
1987,URU,Uruguay,0.1560875,0.1231884,0.8695652
1988,URU,Uruguay,0.01694253,0.08396947,0.9312977
1989,URU,Uruguay,0.02035037,0.1052632,0.9035088
1990,URU,Uruguay,-0.09674093,0.1547619,0.8928571
1991,URU,Uruguay,0.2176502,0.2028986,0.7101449
1992,URU,Uruguay,0.2125048,0.2142857,0.6142857
1993,URU,Uruguay,0.1183738,0.2258065,0.5483871
1994,URU,Uruguay,-0.004614426,0.3382353,0.6176471
1995,URU,Uruguay,-0.1462702,0.2592593,0.6049383
1996,URU,Uruguay,-0.01641692,0.3287671,0.5833333
1997,URU,Uruguay,-0.03485695,0.3076923,0.5692308
1998,URU,Uruguay,-0.0837239,0.2459016,0.6166667
1999,URU,Uruguay,-0.01649962,0.2272727,0.6363636
2000,URU,Uruguay,0.007510138,0.238806,0.6515152
2001,URU,Uruguay,0.005753877,0.1641791,0.7272727
2002,URU,Uruguay,0.02823476,0.1527778,0.6857143
2003,URU,Uruguay,0.01247475,0.1643836,0.7671233
2004,URU,Uruguay,-0.02003992,0.1,0.7391304
2005,URU,Uruguay,-0.0899174,0.1428571,0.7285714
2006,URU,Uruguay,-0.1522934,0.1162791,0.7790698
2007,URU,Uruguay,-0.2000097,0.09090909,0.7236842
2008,URU,Uruguay,-0.1908833,0.09859155,0.7042254
2009,URU,Uruguay,-0.2048822,0.1515152,0.7272727
2010,URU,Uruguay,-0.1902886,0.15625,0.7230769
2011,URU,Uruguay,-0.3629532,0.2153846,0.7230769
2012,URU,Uruguay,-0.4178289,0.1764706,0.7205882
1946,UKG,United Kingdom,2.157526,0.7857143,0.1666667
1947,UKG,United Kingdom,2.118939,0.7631579,0.2631579
1948,UKG,United Kingdom,2.074385,0.7961165,0.1568627
1949,UKG,United Kingdom,2.038696,0.8095238,0.03174603
1950,UKG,United Kingdom,1.57411,0.6415094,0.2115385
1951,UKG,United Kingdom,1.8323,0.72,0.12
1952,UKG,United Kingdom,2.106013,0.7959184,0.1632653
1953,UKG,United Kingdom,2.192784,0.36,0.08
1954,UKG,United Kingdom,2.390749,0.4333333,0.1666667
1955,UKG,United Kingdom,2.2088,0.5185185,0.4074074
1956,UKG,United Kingdom,2.246562,0.7666667,0.15
1957,UKG,United Kingdom,2.224717,0.7647059,0.1176471
1958,UKG,United Kingdom,2.389431,0.6969697,0.1212121
1959,UKG,United Kingdom,2.067227,0.8490566,0.09433962
1960,UKG,United Kingdom,1.899376,0.8252427,0.1262136
1961,UKG,United Kingdom,1.843623,0.9142857,0.1571429
1962,UKG,United Kingdom,2.002172,0.9318182,0.1590909
1963,UKG,United Kingdom,2.071935,0.8275862,0.137931
1965,UKG,United Kingdom,2.006233,0.8684211,0.2368421
1966,UKG,United Kingdom,2.108083,0.8,0.2
1967,UKG,United Kingdom,2.191625,0.9122807,0.245614
1968,UKG,United Kingdom,2.108228,0.84,0.14
1969,UKG,United Kingdom,2.023596,0.7804878,0.2682927
1970,UKG,United Kingdom,1.849608,0.8153846,0.1538462
1971,UKG,United Kingdom,1.599278,0.6695652,0.3448276
1972,UKG,United Kingdom,1.965142,0.7777778,0.37
1973,UKG,United Kingdom,2.118458,0.8111111,0.2666667
1974,UKG,United Kingdom,1.776938,0.7260274,0.3835616
1975,UKG,United Kingdom,1.858625,0.7794118,0.2352941
1976,UKG,United Kingdom,2.07135,0.725,0.304878
1977,UKG,United Kingdom,1.956989,0.8089888,0.2333333
1978,UKG,United Kingdom,2.017631,0.7983871,0.2063492
1979,UKG,United Kingdom,2.027667,0.7768595,0.1803279
1980,UKG,United Kingdom,1.976251,0.7378641,0.1553398
