"province","district","village.id","age","educ.years","employed","income","violent.exp.ISAF","violent.exp.taliban","list.group","list.response"
"Helmand","Lashkar Gah",27,25,9,1,"2,001-10,000",0,0,"taliban",3
"Helmand","Lashkar Gah",27,40,12,1,"2,001-10,000",1,0,"taliban",2
"Helmand","Lashkar Gah",27,28,0,1,"2,001-10,000",0,0,"taliban",3
"Helmand","Lashkar Gah",27,20,0,1,"2,001-10,000",0,0,"taliban",2
"Helmand","Lashkar Gah",201,26,8,0,"2,001-10,000",0,0,"control",1
"Helmand","Lashkar Gah",201,36,14,1,"2,001-10,000",0,1,"control",2
"Helmand","Lashkar Gah",201,20,10,1,"2,001-10,000",1,0,"control",2
"Helmand","Lashkar Gah",201,46,14,1,"2,001-10,000",0,0,"control",2
"Helmand","Lashkar Gah",201,29,12,1,"2,001-10,000",0,0,"control",3
"Helmand","Lashkar Gah",201,42,0,1,"2,001-10,000",0,0,"control",2
"Helmand","Lashkar Gah",201,28,10,0,"2,001-10,000",0,0,"ISAF",2
"Helmand","Lashkar Gah",201,41,0,1,"2,001-10,000",0,1,"ISAF",3
"Helmand","Lashkar Gah",201,25,0,1,"2,001-10,000",1,0,"ISAF",1
"Helmand","Lashkar Gah",201,29,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Lashkar Gah",201,41,12,1,"2,001-10,000",0,1,"ISAF",2
"Helmand","Lashkar Gah",201,27,0,1,"10,001-20,000",0,0,"ISAF",2
"Helmand","Lashkar Gah",201,26,10,1,"2,001-10,000",0,1,"taliban",3
"Helmand","Lashkar Gah",201,18,6,0,"2,001-10,000",0,0,"taliban",3
"Helmand","Lashkar Gah",201,28,12,1,"10,001-20,000",1,1,"taliban",2
"Helmand","Lashkar Gah",201,25,0,0,"2,001-10,000",0,0,"taliban",2
"Helmand","Lashkar Gah",201,28,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Lashkar Gah",201,28,0,1,"2,001-10,000",0,0,"taliban",2
"Helmand","Lashkar Gah",51,30,0,0,"2,001-10,000",1,0,"control",1
"Helmand","Lashkar Gah",51,20,10,0,"2,001-10,000",1,0,"control",3
"Helmand","Lashkar Gah",51,28,14,1,"2,001-10,000",1,0,"control",2
"Helmand","Lashkar Gah",51,18,8,0,"2,001-10,000",1,1,"control",3
"Helmand","Lashkar Gah",51,40,12,1,"2,001-10,000",1,1,"control",0
"Helmand","Lashkar Gah",51,29,12,0,"2,001-10,000",1,1,"control",3
"Helmand","Lashkar Gah",51,25,12,0,"2,001-10,000",1,1,"ISAF",3
"Helmand","Lashkar Gah",51,20,9,0,"2,001-10,000",1,0,"ISAF",3
"Helmand","Lashkar Gah",51,18,10,0,"2,001-10,000",1,1,"ISAF",1
"Helmand","Lashkar Gah",51,45,0,0,"2,001-10,000",1,1,"ISAF",3
"Helmand","Lashkar Gah",51,30,0,1,"2,001-10,000",1,0,"ISAF",1
"Helmand","Lashkar Gah",51,18,0,0,"less than 2,000",1,0,"ISAF",3
"Helmand","Lashkar Gah",51,52,0,1,"2,001-10,000",0,1,"taliban",3
"Helmand","Lashkar Gah",51,70,0,1,"10,001-20,000",1,0,"taliban",3
"Helmand","Lashkar Gah",51,55,0,1,"2,001-10,000",1,1,"taliban",3
"Helmand","Lashkar Gah",51,60,10,0,"2,001-10,000",0,1,"taliban",3
"Helmand","Lashkar Gah",51,50,0,1,"2,001-10,000",0,0,"taliban",3
"Helmand","Lashkar Gah",51,25,0,1,"2,001-10,000",1,0,"taliban",3
"Helmand","Musa Qala",203,22,0,0,"10,001-20,000",1,1,"control",0
"Helmand","Musa Qala",203,20,0,0,"2,001-10,000",1,1,"control",3
"Helmand","Musa Qala",203,22,5,0,"2,001-10,000",1,1,"control",2
"Helmand","Musa Qala",203,16,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Musa Qala",203,25,10,0,"2,001-10,000",1,1,"ISAF",1
"Helmand","Musa Qala",203,35,8,0,"2,001-10,000",1,1,"ISAF",3
"Helmand","Musa Qala",203,22,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Musa Qala",203,26,0,1,"10,001-20,000",1,1,"taliban",3
"Helmand","Musa Qala",203,40,0,0,"10,001-20,000",1,1,"taliban",1
"Helmand","Musa Qala",183,39,0,0,"2,001-10,000",1,1,"control",0
"Helmand","Musa Qala",183,19,0,0,"2,001-10,000",1,1,"control",0
"Helmand","Musa Qala",183,46,0,0,"2,001-10,000",0,0,"control",1
"Helmand","Musa Qala",183,43,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Musa Qala",183,18,0,0,"2,001-10,000",1,1,"ISAF",2
"Helmand","Musa Qala",183,21,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Musa Qala",183,38,0,0,"2,001-10,000",0,1,"taliban",2
"Helmand","Musa Qala",183,19,0,0,"2,001-10,000",0,0,"taliban",2
"Helmand","Musa Qala",183,17,0,0,"2,001-10,000",1,0,"taliban",2
"Helmand","Musa Qala",31,26,0,1,"2,001-10,000",1,0,"control",2
"Helmand","Musa Qala",31,25,0,1,"2,001-10,000",1,0,"control",1
"Helmand","Musa Qala",31,25,0,1,"2,001-10,000",1,1,"control",0
"Helmand","Musa Qala",31,30,0,1,"2,001-10,000",1,0,"ISAF",2
"Helmand","Musa Qala",31,20,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Musa Qala",31,20,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Musa Qala",31,21,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Musa Qala",31,17,0,0,"10,001-20,000",1,1,"taliban",2
"Helmand","Musa Qala",31,30,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Musa Qala",148,21,0,1,"2,001-10,000",1,0,"control",0
"Helmand","Musa Qala",148,40,0,1,"2,001-10,000",1,1,"control",3
"Helmand","Musa Qala",148,31,5,1,"10,001-20,000",1,1,"control",0
"Helmand","Musa Qala",148,21,5,1,"2,001-10,000",1,1,"control",3
"Helmand","Musa Qala",148,29,0,1,"2,001-10,000",1,1,"control",0
"Helmand","Musa Qala",148,27,9,1,"2,001-10,000",0,1,"control",2
"Helmand","Musa Qala",148,19,0,1,"2,001-10,000",1,1,"ISAF",0
"Helmand","Musa Qala",148,20,5,1,"10,001-20,000",1,1,"ISAF",1
"Helmand","Musa Qala",148,40,0,1,"2,001-10,000",1,1,"ISAF",2
"Helmand","Musa Qala",148,22,0,1,"2,001-10,000",1,1,"ISAF",2
"Helmand","Musa Qala",148,17,5,1,"2,001-10,000",0,1,"ISAF",2
"Helmand","Musa Qala",148,59,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Musa Qala",148,27,6,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Musa Qala",148,35,12,1,"10,001-20,000",1,1,"taliban",2
"Helmand","Musa Qala",148,25,0,1,"2,001-10,000",1,0,"taliban",2
"Helmand","Musa Qala",148,51,6,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Musa Qala",148,19,0,1,"2,001-10,000",1,1,"taliban",2
"Helmand","Musa Qala",148,47,0,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Musa Qala",119,52,0,1,"2,001-10,000",1,0,"control",1
"Helmand","Musa Qala",119,32,0,1,"2,001-10,000",1,0,"control",1
"Helmand","Musa Qala",119,29,0,1,"2,001-10,000",1,0,"control",1
"Helmand","Musa Qala",119,50,0,1,"10,001-20,000",1,0,"control",1
"Helmand","Musa Qala",119,32,0,1,"10,001-20,000",1,0,"control",1
"Helmand","Musa Qala",119,30,0,1,"2,001-10,000",1,0,"control",1
"Helmand","Musa Qala",119,65,0,0,"2,001-10,000",1,0,"ISAF",1
"Helmand","Musa Qala",119,22,0,0,"2,001-10,000",1,0,"ISAF",1
"Helmand","Musa Qala",119,25,0,1,"2,001-10,000",1,0,"ISAF",1
"Helmand","Musa Qala",119,16,0,0,"2,001-10,000",1,0,"ISAF",1
"Helmand","Musa Qala",119,70,0,1,"20,001-30,000",1,0,"ISAF",1
"Helmand","Musa Qala",119,35,0,0,"2,001-10,000",1,0,"ISAF",1
"Helmand","Musa Qala",119,41,0,0,"2,001-10,000",1,0,"taliban",1
"Helmand","Musa Qala",119,60,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Musa Qala",119,30,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Musa Qala",119,25,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Musa Qala",119,27,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Musa Qala",119,52,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Musa Qala",60,16,0,0,NA,1,0,"control",1
"Helmand","Musa Qala",60,33,6,1,"10,001-20,000",0,1,"control",2
"Helmand","Musa Qala",60,48,0,1,"2,001-10,000",0,NA,"control",2
"Helmand","Musa Qala",60,35,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Musa Qala",60,18,0,0,"2,001-10,000",0,0,"control",0
"Helmand","Musa Qala",60,23,6,1,"2,001-10,000",0,0,"control",2
"Helmand","Musa Qala",60,30,3,1,"2,001-10,000",0,0,"ISAF",0
"Helmand","Musa Qala",60,39,7,1,"2,001-10,000",0,0,"ISAF",1
"Helmand","Musa Qala",60,17,0,0,"2,001-10,000",0,1,"ISAF",1
"Helmand","Musa Qala",60,18,3,0,NA,1,0,"ISAF",1
"Helmand","Musa Qala",60,17,0,0,"10,001-20,000",0,0,"ISAF",1
"Helmand","Musa Qala",60,21,4,1,"2,001-10,000",1,0,"ISAF",1
"Helmand","Musa Qala",60,39,0,1,NA,1,1,"taliban",2
"Helmand","Musa Qala",60,41,5,1,"2,001-10,000",0,0,"taliban",1
"Helmand","Musa Qala",60,16,0,0,"2,001-10,000",0,1,"taliban",1
"Helmand","Musa Qala",60,27,4,1,NA,0,0,"taliban",3
"Helmand","Musa Qala",60,53,0,1,"2,001-10,000",0,0,"taliban",1
"Helmand","Musa Qala",60,29,0,1,"2,001-10,000",0,1,"taliban",2
"Helmand","Musa Qala",135,18,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Musa Qala",135,39,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Musa Qala",135,18,0,0,"2,001-10,000",1,0,"control",0
"Helmand","Musa Qala",135,32,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Musa Qala",135,42,0,1,"10,001-20,000",0,0,"control",2
"Helmand","Musa Qala",135,34,5,1,"10,001-20,000",1,0,"control",2
"Helmand","Musa Qala",135,19,0,0,"2,001-10,000",0,0,"ISAF",1
"Helmand","Musa Qala",135,32,0,1,"10,001-20,000",1,0,"ISAF",1
"Helmand","Musa Qala",135,33,3,1,"10,001-20,000",0,0,"ISAF",0
"Helmand","Musa Qala",135,17,0,0,"2,001-10,000",0,0,"ISAF",1
"Helmand","Musa Qala",135,19,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Musa Qala",135,32,6,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Musa Qala",135,18,0,0,"2,001-10,000",0,0,"taliban",2
"Helmand","Musa Qala",135,34,0,1,"2,001-10,000",0,1,"taliban",1
"Helmand","Musa Qala",135,40,0,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Musa Qala",135,24,4,1,"2,001-10,000",0,1,"taliban",2
"Helmand","Musa Qala",135,21,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Musa Qala",135,35,12,1,"2,001-10,000",0,1,"taliban",1
"Helmand","Musa Qala",64,22,0,1,"10,001-20,000",0,0,"control",1
"Helmand","Musa Qala",64,25,4,1,"2,001-10,000",0,0,"control",2
"Helmand","Musa Qala",64,20,0,0,"2,001-10,000",0,0,"control",0
"Helmand","Musa Qala",64,23,0,1,"2,001-10,000",0,1,"control",1
"Helmand","Musa Qala",64,34,0,1,"2,001-10,000",1,0,"control",0
"Helmand","Musa Qala",64,24,0,1,"10,001-20,000",0,1,"control",2
"Helmand","Musa Qala",64,21,0,0,"2,001-10,000",0,0,"ISAF",1
"Helmand","Musa Qala",64,20,0,1,"2,001-10,000",0,0,"ISAF",1
"Helmand","Musa Qala",64,20,0,0,"2,001-10,000",0,0,"ISAF",2
"Helmand","Musa Qala",64,29,5,1,"2,001-10,000",0,0,"ISAF",0
"Helmand","Musa Qala",64,18,0,0,"2,001-10,000",0,0,"ISAF",0
"Helmand","Musa Qala",64,18,3,0,"10,001-20,000",0,0,"ISAF",1
"Helmand","Musa Qala",64,38,0,1,"10,001-20,000",0,0,"taliban",1
"Helmand","Musa Qala",64,32,0,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Musa Qala",64,30,2,1,"2,001-10,000",0,0,"taliban",1
"Helmand","Musa Qala",64,18,0,0,"2,001-10,000",0,0,"taliban",1
"Helmand","Musa Qala",64,19,0,1,"2,001-10,000",0,0,"taliban",2
"Helmand","Musa Qala",64,33,0,1,"2,001-10,000",0,0,"taliban",1
"Helmand","Musa Qala",171,17,0,0,NA,1,NA,"control",0
"Helmand","Musa Qala",171,49,6,1,NA,0,0,"control",1
"Helmand","Musa Qala",171,21,0,0,"10,001-20,000",1,0,"control",1
"Helmand","Musa Qala",171,18,0,0,NA,0,NA,"control",2
"Helmand","Musa Qala",171,41,6,1,NA,NA,NA,"control",1
"Helmand","Musa Qala",171,16,0,0,"10,001-20,000",1,NA,"control",0
"Helmand","Musa Qala",171,19,2,0,NA,0,NA,"ISAF",2
"Helmand","Musa Qala",171,30,2,1,"2,001-10,000",1,0,"ISAF",1
"Helmand","Musa Qala",171,46,5,1,NA,NA,NA,"ISAF",0
"Helmand","Musa Qala",171,35,3,1,"10,001-20,000",0,1,"ISAF",1
"Helmand","Musa Qala",171,68,0,0,NA,0,NA,"ISAF",1
"Helmand","Musa Qala",171,16,0,0,"10,001-20,000",0,0,"ISAF",2
"Helmand","Musa Qala",171,47,5,1,"20,001-30,000",0,1,"taliban",1
"Helmand","Musa Qala",171,18,0,0,NA,1,0,"taliban",2
"Helmand","Musa Qala",171,25,0,1,NA,NA,0,"taliban",1
"Helmand","Musa Qala",171,18,0,0,NA,1,0,"taliban",1
"Helmand","Musa Qala",171,22,0,0,NA,1,1,"taliban",2
"Helmand","Musa Qala",171,40,12,1,"10,001-20,000",1,1,"taliban",1
"Helmand","Musa Qala",129,25,0,1,"2,001-10,000",1,1,"control",2
"Helmand","Musa Qala",129,29,5,1,"2,001-10,000",1,0,"control",1
"Helmand","Musa Qala",129,31,0,1,"2,001-10,000",0,0,"control",2
"Helmand","Musa Qala",129,42,5,1,"10,001-20,000",1,1,"control",3
"Helmand","Musa Qala",129,20,0,0,"2,001-10,000",0,0,"control",1
"Helmand","Musa Qala",129,29,8,1,"2,001-10,000",0,0,"control",3
"Helmand","Musa Qala",129,29,0,1,"10,001-20,000",0,1,"ISAF",1
"Helmand","Musa Qala",129,28,5,1,"2,001-10,000",1,1,"ISAF",2
"Helmand","Musa Qala",129,22,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Musa Qala",129,29,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Musa Qala",129,50,0,1,"10,001-20,000",0,0,"ISAF",1
"Helmand","Musa Qala",129,41,10,1,"2,001-10,000",0,1,"ISAF",3
"Helmand","Musa Qala",129,28,0,1,"2,001-10,000",1,1,"taliban",2
"Helmand","Musa Qala",129,41,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Musa Qala",129,28,8,1,"2,001-10,000",0,1,"taliban",1
"Helmand","Musa Qala",129,51,0,1,"2,001-10,000",1,1,"taliban",2
"Helmand","Musa Qala",129,22,0,0,"2,001-10,000",0,0,"taliban",1
"Helmand","Musa Qala",129,40,8,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Musa Qala",6,20,0,0,"2,001-10,000",1,1,"control",2
"Helmand","Musa Qala",6,35,0,1,"2,001-10,000",1,1,"control",0
"Helmand","Musa Qala",6,30,0,1,"10,001-20,000",1,1,"control",0
"Helmand","Musa Qala",6,22,8,1,"10,001-20,000",1,1,"control",2
"Helmand","Musa Qala",6,20,0,0,"2,001-10,000",1,1,"control",2
"Helmand","Musa Qala",6,20,3,0,"2,001-10,000",1,1,"control",2
"Helmand","Musa Qala",6,30,0,0,"10,001-20,000",1,1,"ISAF",3
"Helmand","Musa Qala",6,35,0,1,"10,001-20,000",1,1,"ISAF",1
"Helmand","Musa Qala",6,35,0,1,"2,001-10,000",1,1,"ISAF",2
"Helmand","Musa Qala",6,35,0,0,"2,001-10,000",1,1,"ISAF",1
"Helmand","Musa Qala",6,18,0,0,"10,001-20,000",1,1,"ISAF",0
"Helmand","Musa Qala",6,20,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Musa Qala",6,26,5,1,"2,001-10,000",1,1,"taliban",2
"Helmand","Musa Qala",6,36,8,1,"2,001-10,000",1,1,"taliban",2
"Helmand","Musa Qala",6,25,8,1,"2,001-10,000",1,1,"taliban",2
"Helmand","Musa Qala",6,40,8,1,"10,001-20,000",1,1,"taliban",2
"Helmand","Musa Qala",6,23,10,1,"10,001-20,000",1,1,"taliban",1
"Helmand","Musa Qala",6,25,0,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Musa Qala",184,31,0,1,"10,001-20,000",1,0,"control",1
"Helmand","Musa Qala",184,22,5,1,"10,001-20,000",0,0,"control",2
"Helmand","Musa Qala",184,25,0,1,"2,001-10,000",1,0,"control",1
"Helmand","Musa Qala",184,50,0,1,"10,001-20,000",0,0,"control",0
"Helmand","Musa Qala",184,20,6,1,"2,001-10,000",1,1,"control",3
"Helmand","Musa Qala",184,20,0,0,"2,001-10,000",1,1,"control",2
"Helmand","Musa Qala",184,42,0,1,"10,001-20,000",0,1,"ISAF",1
"Helmand","Musa Qala",184,28,5,1,"2,001-10,000",1,0,"ISAF",1
"Helmand","Musa Qala",184,25,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Musa Qala",184,50,0,1,"2,001-10,000",1,0,"ISAF",2
"Helmand","Musa Qala",184,40,0,1,"2,001-10,000",0,1,"ISAF",3
"Helmand","Musa Qala",184,28,5,1,"2,001-10,000",0,1,"ISAF",2
"Helmand","Musa Qala",184,21,0,0,"2,001-10,000",0,0,"taliban",1
"Helmand","Musa Qala",184,46,5,1,"2,001-10,000",0,0,"taliban",1
"Helmand","Musa Qala",184,20,0,1,"2,001-10,000",1,1,"taliban",2
"Helmand","Musa Qala",184,41,0,1,"2,001-10,000",0,0,"taliban",3
"Helmand","Musa Qala",184,45,0,1,"10,001-20,000",1,0,"taliban",1
"Helmand","Musa Qala",184,50,0,1,"2,001-10,000",0,0,"taliban",2
"Helmand","Musa Qala",65,22,0,1,"2,001-10,000",0,1,"control",1
"Helmand","Musa Qala",65,26,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Musa Qala",65,57,9,1,"2,001-10,000",0,1,"control",0
"Helmand","Musa Qala",65,44,6,1,"10,001-20,000",0,1,"control",2
"Helmand","Musa Qala",65,29,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Musa Qala",65,38,0,1,"2,001-10,000",1,0,"control",0
"Helmand","Musa Qala",65,35,0,1,"2,001-10,000",0,0,"ISAF",0
"Helmand","Musa Qala",65,33,6,1,"2,001-10,000",0,0,"ISAF",1
"Helmand","Musa Qala",65,35,12,1,"2,001-10,000",0,1,"ISAF",3
"Helmand","Musa Qala",65,41,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Musa Qala",65,29,0,1,"2,001-10,000",0,1,"ISAF",0
"Helmand","Musa Qala",65,22,0,1,"10,001-20,000",0,1,"ISAF",1
"Helmand","Musa Qala",65,39,0,0,"2,001-10,000",0,1,"taliban",2
"Helmand","Musa Qala",65,41,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Musa Qala",65,17,0,1,"2,001-10,000",0,0,"taliban",2
"Helmand","Musa Qala",65,27,8,1,"2,001-10,000",1,1,"taliban",3
"Helmand","Musa Qala",65,57,6,0,"10,001-20,000",0,1,"taliban",2
"Helmand","Musa Qala",65,44,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Musa Qala",143,41,0,1,"2,001-10,000",0,0,"control",2
"Helmand","Musa Qala",143,39,12,0,"2,001-10,000",0,1,"control",0
"Helmand","Musa Qala",143,41,0,1,"2,001-10,000",1,0,"control",0
"Helmand","Musa Qala",143,27,8,1,"2,001-10,000",0,1,"control",2
"Helmand","Musa Qala",143,41,8,1,"2,001-10,000",1,0,"control",1
"Helmand","Musa Qala",143,27,0,1,"2,001-10,000",1,0,"control",0
"Helmand","Musa Qala",143,38,0,1,"2,001-10,000",1,0,"ISAF",0
"Helmand","Musa Qala",143,38,0,1,"10,001-20,000",0,1,"ISAF",3
"Helmand","Musa Qala",143,32,9,1,"10,001-20,000",1,1,"ISAF",2
"Helmand","Musa Qala",143,48,9,1,"2,001-10,000",1,1,"ISAF",2
"Helmand","Musa Qala",143,32,0,1,"2,001-10,000",0,1,"ISAF",0
"Helmand","Musa Qala",143,52,12,1,"2,001-10,000",0,1,"ISAF",1
"Helmand","Musa Qala",143,41,9,1,"10,001-20,000",1,0,"taliban",1
"Helmand","Musa Qala",143,30,0,1,"2,001-10,000",1,1,"taliban",2
"Helmand","Musa Qala",143,55,12,0,"10,001-20,000",1,1,"taliban",2
"Helmand","Musa Qala",143,19,0,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Musa Qala",143,27,0,1,"10,001-20,000",1,1,"taliban",1
"Helmand","Musa Qala",143,44,9,1,"2,001-10,000",1,1,"taliban",2
"Helmand","Naw Zad",147,52,0,0,NA,1,1,"control",0
"Helmand","Naw Zad",147,19,7,1,"10,001-20,000",0,1,"control",0
"Helmand","Naw Zad",147,19,8,0,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",147,19,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Naw Zad",147,35,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Naw Zad",147,20,4,0,"2,001-10,000",0,0,"ISAF",0
"Helmand","Naw Zad",147,21,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",147,22,6,1,"10,001-20,000",1,0,"taliban",1
"Helmand","Naw Zad",147,21,5,1,"10,001-20,000",1,1,"taliban",1
"Helmand","Naw Zad",33,16,0,0,NA,1,0,"control",1
"Helmand","Naw Zad",33,23,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Naw Zad",33,27,0,0,"2,001-10,000",0,0,"control",1
"Helmand","Naw Zad",33,21,0,1,"2,001-10,000",1,0,"ISAF",1
"Helmand","Naw Zad",33,30,0,1,"2,001-10,000",0,1,"ISAF",2
"Helmand","Naw Zad",33,21,0,1,"2,001-10,000",0,0,"ISAF",1
"Helmand","Naw Zad",33,29,0,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",33,31,0,0,"2,001-10,000",0,0,"taliban",1
"Helmand","Naw Zad",33,22,0,1,"10,001-20,000",0,0,"taliban",2
"Helmand","Naw Zad",62,22,0,0,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",62,17,0,0,"2,001-10,000",1,1,"control",1
"Helmand","Naw Zad",62,29,0,1,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",62,33,0,1,"20,001-30,000",1,1,"ISAF",0
"Helmand","Naw Zad",62,25,0,0,"less than 2,000",1,1,"ISAF",3
"Helmand","Naw Zad",62,30,0,0,"less than 2,000",1,1,"ISAF",3
"Helmand","Naw Zad",62,23,0,1,"10,001-20,000",1,1,"taliban",1
"Helmand","Naw Zad",62,20,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",62,45,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",124,16,0,0,"less than 2,000",1,1,"control",0
"Helmand","Naw Zad",124,20,0,1,"10,001-20,000",0,1,"control",0
"Helmand","Naw Zad",124,26,0,1,"20,001-30,000",1,1,"control",0
"Helmand","Naw Zad",124,42,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Naw Zad",124,22,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Naw Zad",124,20,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Naw Zad",124,16,0,0,"less than 2,000",1,1,"taliban",1
"Helmand","Naw Zad",124,60,0,0,NA,1,1,"taliban",1
"Helmand","Naw Zad",124,33,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",76,25,0,1,"10,001-20,000",1,1,"control",0
"Helmand","Naw Zad",76,19,4,0,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",76,19,0,1,"10,001-20,000",1,1,"control",0
"Helmand","Naw Zad",76,20,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Naw Zad",76,45,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Naw Zad",76,22,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Naw Zad",76,32,0,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",76,18,0,0,"less than 2,000",1,1,"taliban",1
"Helmand","Naw Zad",76,44,0,1,"20,001-30,000",1,1,"taliban",1
"Helmand","Naw Zad",128,22,0,1,"10,001-20,000",1,1,"control",0
"Helmand","Naw Zad",128,49,0,1,"10,001-20,000",1,1,"control",0
"Helmand","Naw Zad",128,33,0,1,"20,001-30,000",1,1,"control",0
"Helmand","Naw Zad",128,25,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Naw Zad",128,25,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Naw Zad",128,46,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Naw Zad",128,35,0,1,"10,001-20,000",1,1,"taliban",1
"Helmand","Naw Zad",128,22,0,1,"20,001-30,000",1,1,"taliban",1
"Helmand","Naw Zad",128,43,0,0,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",168,19,0,0,"20,001-30,000",1,1,"control",0
"Helmand","Naw Zad",168,19,0,0,"10,001-20,000",0,1,"control",0
"Helmand","Naw Zad",168,19,0,0,"2,001-10,000",1,0,"control",0
"Helmand","Naw Zad",168,26,0,0,"10,001-20,000",1,1,"ISAF",0
"Helmand","Naw Zad",168,19,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Naw Zad",168,19,0,1,"2,001-10,000",0,0,"ISAF",0
"Helmand","Naw Zad",168,43,0,1,"10,001-20,000",1,1,"taliban",1
"Helmand","Naw Zad",168,18,0,1,"10,001-20,000",0,0,"taliban",1
"Helmand","Naw Zad",168,22,0,1,"10,001-20,000",1,0,"taliban",1
"Helmand","Naw Zad",194,26,0,0,"less than 2,000",1,1,"control",0
"Helmand","Naw Zad",194,40,0,1,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",194,30,0,0,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",194,27,0,0,"2,001-10,000",1,1,"ISAF",0
"Helmand","Naw Zad",194,30,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Naw Zad",194,28,0,0,"2,001-10,000",1,1,"ISAF",1
"Helmand","Naw Zad",194,35,0,1,"10,001-20,000",1,1,"taliban",2
"Helmand","Naw Zad",194,23,0,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Naw Zad",194,30,0,1,"10,001-20,000",1,1,"taliban",1
"Helmand","Naw Zad",4,19,0,0,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",4,35,0,0,"10,001-20,000",1,1,"control",0
"Helmand","Naw Zad",4,46,0,0,"10,001-20,000",1,0,"control",0
"Helmand","Naw Zad",4,19,0,1,"10,001-20,000",0,1,"control",0
"Helmand","Naw Zad",4,38,0,0,"2,001-10,000",1,1,"control",0
"Helmand","Naw Zad",4,22,0,1,"10,001-20,000",1,1,"control",0
