"admin","biryr","birpop","han","sex","teasown","orch","cashcrop","post"
320212,1965,6,1,0.5,0,0.119999997,1.140000105,0
362334,1965,61,1,0.44262296,1.970000029,0,4.230000019,0
342321,1965,169,1,0.532544374,0,0,0,0
513433,1965,83,0.939759016,0.457831323,0,0.050000001,0.879999995,0
430622,1965,81,1,0.518518507,0,0,0,0
330127,1965,68,1,0.54411763,0.810000002,0.150000006,2.699999809,0
430523,1965,158,1,0.550632894,0.02,0.059999999,0.439999998,0
440103,1965,10,1,0.600000024,0,0,0,0
350221,1965,104,1,0.528846145,0,0,0.949999988,0
441721,1965,92,1,0.467391312,0,0.209999993,1.710000038,0
533222,1965,151,0.768211901,0.503311276,0,0.140000001,1.420000076,0
513424,1965,40,0.425000012,0.449999988,0,0.239999995,2.349999905,0
411123,1965,220,1,0.463636369,0,0.07,0.649999976,0
510102,1965,5,1,0.800000012,0,0,0,0
320705,1965,3,1,1,0,0,0,0
320103,1965,4,1,1,0,0,3.299999952,0
452225,1965,86,0.779069781,0.476744175,0,0.150000006,2.609999895,0
372923,1965,91,1,0.549450576,0,0.150000006,1.129999995,0
430423,1965,75,1,0.413333327,0,0.029999999,0.419999987,0
432902,1965,73,1,0.602739751,0,0,0,0
430223,1965,206,1,0.533980608,0,0.01,0.579999983,0
410122,1965,191,1,0.539267004,0,0.090000004,2.109999895,0
510821,1965,82,1,0.609756112,0.01,0.02,0.779999971,0
452632,1965,58,0.327586204,0.413793117,0.01,0.119999997,2.25999999,0
320322,1965,NA,1,0.452380955,0,0.090000004,0.560000002,0
330329,1965,70,1,0.45714286,0.409999996,0.389999986,1.859999895,0
320202,1965,NA,1,0,0,0,0,0
350302,1965,31,1,0.290322572,0,0,1.029999971,0
530128,1965,20,0.449999988,0.699999988,0,0.059999999,1.129999995,0
440803,1965,2,1,0.5,0,0,0.680000007,0
320911,1965,281,1,0.487544477,0,0,0,0
341003,1965,60,1,0.400000006,1.159999967,0.029999999,2.869999886,0
432502,1965,30,1,0.600000024,0,0.01,0.300000012,0
332625,1965,82,1,0.426829278,0,0,0,0
430526,1965,137,0.970802903,0.481751829,0,0,0,0
522125,1965,84,0.452380955,0.476190478,0,0,2.50999999,0
433124,1965,36,0.027777778,0.416666657,0.039999999,0.680000007,1.930000067,0
410526,1965,189,1,0.507936537,0,0.119999997,0.379999995,0
513001,1965,12,1,0.75,0,0.090000004,1.269999981,0
362136,1965,90,1,0.577777803,0.01,2.039999962,4.829999924,0
340826,1965,248,1,0.491935492,0.01,0.01,0.379999995,0
430621,1965,133,1,0.436090231,0.02,0.039999999,0.710000038,0
532728,1965,37,0.027027028,0.351351351,0.119999997,0.029999999,3.50999999,0
352225,1965,144,0.875,0.444444448,0,0,0.420000017,0
430224,1965,111,1,0.513513505,0,0.059999999,0.589999974,0
420105,1965,5,1,0,0,0,5.659999847,0
510921,1965,224,0.995535731,0.495535702,0,0.02,0.299999982,0
320504,1965,5,1,0.200000003,0,0,0,0
370827,1965,96,1,0.479166657,0,0.100000001,0.819999933,0
452622,1965,163,0.055214725,0.521472394,0,0.439999998,2.78000021,0
513027,1965,229,1,0.572052419,0,0,0,0
320222,1965,158,1,0.487341762,0,0,0,0
513432,1965,22,0,0.5,0,0.079999998,0.439999998,0
320405,1965,NA,1,1,0,0,0.800000012,0
432801,1965,63,1,0.492063493,0,0,0,0
360312,1965,107,1,0.514018714,0,0.01,0.48999998,0
321123,1965,NA,1,0.471544713,0,0,0,0
360103,1965,3,1,0.333333343,0,0,0,0
513026,1965,86,1,0.581395328,0,0,0,0
450104,1965,15,0.866666675,0.533333361,0,0,0,0
533526,1965,52,0.346153855,0.557692289,1.029999971,0.170000002,3.74000001,0
450111,1965,11,0.909090936,0.636363626,0.01,0.75,4.579999924,0
422101,1965,196,1,0.525510192,0,0,0,0
510125,1965,81,1,0.592592597,0,0.02,0.679999948,0
410511,1965,119,1,0.453781515,0,0.600000024,1.890000105,0
362325,1965,31,1,0.677419364,0,0,0.660000026,0
432928,1965,63,1,0.555555582,0,0,0,0
533001,1965,123,0.788617909,0.48780489,0.050000001,0.029999999,1.399999976,0
370102,1965,4,1,0.25,0,0.01,1,0
350211,1965,50,1,0.579999983,0,0,1.049999952,0
350321,1965,211,1,0.459715635,0,0,0.340000004,0
410327,1965,62,1,0.516129017,0,0.189999998,0.969999969,0
320280,1965,221,1,0.533936679,0,0,0,0
320204,1965,2,1,0.5,0,0,0,0
430281,1965,179,1,0.452513963,0.01,0.039999999,0.569999993,0
320113,1965,6,1,0,0.01,0.02,1.669999838,0
452625,1965,60,0,0.649999976,0.02,0.02,0.75999999,0
412323,1965,139,0.856115103,0.532374084,0,0.449999988,1.029999971,0
360221,1965,155,1,0.54838711,0,0,0,0
612626,1965,8,1,0.375,0,0.140000001,1.109999895,0
450102,1965,14,0.285714298,0.071428575,0,0,0,0
441825,1965,10,0,0.400000006,0,0.419999987,1.799999952,0
430529,1965,51,0.372549027,0.490196079,0.029999999,0.02,0.400000006,0
372926,1965,89,1,0.370786518,0,0.529999971,1.700000048,0
450521,1965,161,0.975155294,0.515527964,0,0.029999999,1.169999957,0
420103,1965,3,1,0.666666687,0,0,0.600000024,0
321080,1965,57,1,0.421052635,0,0,0,0
410221,1965,108,1,0.462962955,0,0.109999999,0.589999974,0
360402,1965,32,1,0.40625,0.01,0.01,1.00999999,0
441623,1965,64,1,0.4375,0.01,0.100000001,0.730000019,0
522725,1965,21,1,0.428571433,0,0,2.409999847,0
320827,1965,NA,1,0.442211062,0,0,0,0
422405,1965,90,1,0.533333361,0,0,0,0
522123,1965,56,1,0.535714269,0,0,1.24000001,0
422729,1965,49,0.510204077,0.591836751,0,0,0,0
612330,1965,4,1,0.25,0,0.119999997,0.589999974,0
610425,1965,36,1,0.555555582,0,3.289999962,6.599999905,0
342523,1965,138,1,0.536231875,0.029999999,0.01,0.480000019,0
371082,1965,116,1,0.543103456,0,0.360000014,1.090000033,0
320980,1965,279,1,0.494623661,0,0,0,0
410780,1965,105,1,0.447619051,0,0.039999999,0.319999993,0
320511,1965,NA,1,0.588235319,0,0.01,1.129999995,0
433127,1965,78,0.243589744,0.5,0.109999999,0.980000019,2.869999886,0
522726,1965,73,0.10958904,0.630136967,0,0,0.730000019,0
410124,1965,77,1,0.402597398,0,0,0,0
422728,1965,91,0.560439587,0.571428597,0,0,0,0
320922,1965,176,1,0.590909064,0,0.029999999,0.519999981,0
320203,1965,4,1,0.25,0,0,0,0
360124,1965,106,1,0.471698105,0,0.100000001,0.919999957,0
422130,1965,216,1,0.486111104,0,0,0,0
412928,1965,75,1,0.413333327,0,0,0,0
430525,1965,179,0.994413435,0.541899443,0.02,0.090000004,0.449999988,0
340111,1965,112,1,0.428571433,0,0.01,0.720000029,0
321081,1965,NA,1,0.430379748,0.02,0.01,0.550000012,0
522121,1965,291,0.996563554,0.50515461,0,0,1.129999995,0
360403,1965,2,1,0,0,0,0.289999992,0
321102,1965,11,1,0.363636374,0,0.02,1.589999914,0
422201,1965,290,0.996551752,0.489655167,0,0,0,0
513524,1965,130,0.41538462,0.55384618,0,0,0,0
512527,1965,115,1,0.539130449,0.01,0.01,0.310000002,0
520103,1965,3,1,0.333333343,0,0,2.849999905,0
352123,1965,157,1,0.592356682,0,0,0,0
430781,1965,16,1,0.625,0,0.129999995,0.919999957,0
532923,1965,34,0.941176474,0.558823526,0,0.059999999,1.319999933,0
432901,1965,122,1,0.549180329,0,0,0,0
330105,1965,113,1,0.71681416,0.01,0,0.230000004,0
532327,1965,14,0.428571433,0.571428597,0.02,0.349999994,2.079999924,0
410527,1965,123,1,0.593495905,0,0.800000012,2.059999943,0
330327,1965,306,0.996731997,0.444444448,0.02,0.029999999,0.349999994,0
610102,1965,5,1,0.800000012,0,0,0.090000004,0
522633,1965,53,0.018867925,0.566037714,0,0,0.420000017,0
432301,1965,35,1,0.45714286,0,0,0,0
510103,1965,7,1,0.571428597,0,0,0,0
410926,1965,69,1,0.666666687,0,0.01,0.099999994,0
430312,1965,17,1,0.470588237,0,0,0,0
612524,1965,38,1,0.447368413,0.02,0,0.189999998,0
532722,1965,26,0.615384638,0.615384638,0.219999999,0.02,1.329999924,0
441228,1965,58,1,0.5,0,0,0,0
513523,1965,68,0.441176474,0.441176474,0,0,0,0
321027,1965,143,1,0.482517481,0,0.01,0.700000048,0
422223,1965,94,1,0.56382978,0,0,0,0
610404,1965,7,1,0.571428597,0,0.560000002,1.170000076,0
320811,1965,NA,1,0.407407403,0,0,1.060000062,0
522424,1965,107,0.878504694,0.504672885,0,0,1.430000067,0
330211,1965,45,1,0.377777785,0.01,0.400000006,2.049999952,0
320404,1965,1,1,0,0,0,0,0
430121,1965,170,0.994117618,0.47647059,0.039999999,0.050000001,0.850000024,0
610428,1965,25,1,0.639999986,0,1.480000019,3.849999905,0
320921,1965,104,1,0.528846145,0,0.059999999,0.810000002,0
440824,1965,197,1,0.543147206,0,0,0,0
330921,1965,11,1,0.363636374,0.01,0.109999999,0.379999995,0
510812,1965,43,1,0.418604642,0,0.02,0.579999983,0
532123,1965,127,0.992125988,0.566929162,0,0,0.49000001,0
522636,1965,19,0,0.526315808,0,0,0.550000012,0
320830,1965,147,1,0.551020384,0,0.07,0.730000019,0
321022,1965,NA,1,0.4342857,0,0,0,0
512225,1965,248,1,0.475806445,0,0,0,0
320722,1965,NA,1,0.526119411,0,0.140000001,0.529999971,0
372830,1965,181,1,0.502762437,0,0,0,0
412722,1965,141,1,0.496453911,0,0.289999992,0.939999938,0
410480,1965,174,1,0.488505751,0,0,0,0
370112,1965,195,1,0.502564132,0,0.159999996,0.879999995,0
330227,1965,194,1,0.474226803,0.050000001,0.090000004,0.680000007,0
340304,1965,20,1,0.400000006,0,0,0,0
422402,1965,87,1,0.505747139,0,0,0,0
320602,1965,NA,1,0.5,0,0.029999999,0.800000012,0
320980,1965,279,1,0.494623661,0,0,0,0
430124,1965,286,1,0.527972043,0.090000004,0.090000004,1.120000005,0
320405,1965,1,1,1,0,0,0.800000012,0
332624,1965,140,1,0.485714287,0,0,0,0
522128,1965,94,1,0.553191483,0,0,1.039999962,0
320280,1965,NA,1,0.533936679,0,0,0,0
352103,1965,36,1,0.638888896,0,0,0,0
370683,1965,120,1,0.541666687,0,0.670000017,1.480000019,0
332623,1965,234,1,0.47863248,0,0,0,0
452124,1965,117,0,0.52136755,0,0.029999999,0.689999938,0
410328,1965,100,0.99000001,0.620000005,0,0.349999994,1.419999957,0
612728,1965,28,1,0.428571433,0,0.330000013,0.889999986,0
532128,1965,179,0.988826811,0.586592197,0,0.01,1.24000001,0
362532,1965,32,1,0.375,0,0.75,3.690000057,0
422102,1965,80,1,0.5,0,0,0,0
452324,1965,76,0.986842096,0.473684222,0,0.50999999,1.25999999,0
513031,1965,207,1,0.531400979,0,0,0,0
350627,1965,167,0.988023937,0.526946127,0,0,0.939999938,0
441426,1965,71,1,0.507042229,0.109999999,0.569999993,2.190000057,0
411224,1965,48,1,0.541666687,0,0.090000004,1.039999962,0
332524,1965,66,0.893939376,0.530303001,0,0,0,0
320122,1965,56,1,0.464285702,0.039999999,0.039999999,1.299999952,0
532721,1965,51,0.588235319,0.529411793,0,0,0,0
513431,1965,36,0,0.416666657,0,0,0.219999999,0
352121,1965,26,1,0.576923072,0,0,0,0
330205,1965,7,1,0.142857149,0,0.100000001,0.839999974,0
410881,1965,32,1,0.40625,0,0,0,0
330281,1965,95,1,0.473684222,0.340000004,0.189999998,1.899999857,0
350502,1965,81,1,0.493827164,0,0,0.25999999,0
522527,1965,67,0.656716406,0.402985066,0,0,0.430000007,0
511180,1965,27,1,0.555555582,0,0,0,0
429021,1965,27,0.888888896,0.407407403,0.200000003,0.159999996,1.570000052,0
370822,1965,58,1,0.534482777,0,0,0,0
372401,1965,30,1,0.466666669,0,0,0,0
330206,1965,78,1,0.461538464,0.109999999,0.360000014,1.5,0
320880,1965,148,1,0.527027011,0,0,0,0
320211,1965,75,0.986666679,0.666666687,0,0.079999998,0.459999979,0
420221,1965,183,1,0.524590135,0,0,0,0
412328,1965,198,1,0.530303001,0,0.039999999,0.430000007,0
411222,1965,68,1,0.529411793,0,1,2.460000038,0
610322,1965,108,1,0.481481493,0,0.270000011,1.210000038,0
370322,1965,87,1,0.471264362,0,0.639999986,1.880000114,0
350125,1965,46,1,0.478260875,0,0,0.519999981,0
332526,1965,113,1,0.504424751,0.100000001,0.129999995,0.909999967,0
441229,1965,50,1,0.720000029,0,0,0,0
320826,1965,NA,1,0.476923078,0,0.07,0.700000048,0
320580,1965,179,1,0.441340774,0,0,0,0
321024,1965,81,1,0.444444448,0,0,0,0
342121,1965,253,1,0.521739125,0,0,0,0
532523,1965,26,0,0.615384638,0.289999992,0.230000004,1.649999976,0
512322,1965,147,1,0.564625859,0,0,0,0
442098,1965,177,1,0.418079108,0,0.270000011,2.49000001,0
320705,1965,NA,1,1,0,0,0,0
321024,1965,81,1,0.444444448,0,0,0,0
520112,1965,26,1,0.5,0,0,1.340000033,0
360425,1965,14,1,0.357142866,0,0.079999998,0.75,0
412824,1965,163,1,0.460122705,0,0.02,0.49000001,0
320303,1965,1,1,0,0,0.419999987,1.809999943,0
320411,1965,NA,1,0.473684222,0,0,0.939999998,0
513338,1965,1,0,0,0,0.02,0.11999999,0
533121,1965,63,0.476190478,0.571428597,0.629999995,0.079999998,4.850000381,0
330106,1965,12,1,0.416666657,0.189999998,0.029999999,1.279999971,0
320922,1965,NA,1,0.590909064,0,0.029999999,0.519999981,0
452626,1965,107,0,0.579439223,0.01,0.07,0.540000021,0
320111,1965,NA,1,0.431818187,0,0,1.449999928,0
452328,1965,25,0.280000001,0.639999986,0.01,0.649999976,1.829999924,0
412723,1965,154,1,0.519480526,0,0.029999999,0.639999986,0
320922,1965,176,1,0.590909064,0,0.029999999,0.519999981,0
440521,1965,198,1,0.444444448,0,0,0,0
410726,1965,88,1,0.465909094,0,0.01,0.25,0
362525,1965,23,1,0.521739125,0,0.349999994,2.700000048,0
350105,1965,80,1,0.425000012,0,0,0.529999971,0
352229,1965,43,1,0.627906978,0,0,0.439999998,0
320107,1965,2,1,0.5,0,0,1.850000024,0
522422,1965,131,0.839694679,0.564885497,0,0,1.00999999,0
411080,1965,228,1,0.5,0,0,0,0
532233,1965,171,1,0.53801167,0,0.029999999,0.460000008,0
510212,1965,91,0.98901099,0.549450576,0,0,0,0
410411,1965,9,1,0.666666687,0,0.01,0.409999996,0
452224,1965,55,0.018181818,0.527272701,0.01,0.200000003,2.349999905,0
320404,1965,1,1,0,0,0,0,0
410422,1965,105,0.990476191,0.523809552,0,0.050000001,0.560000002,0
320622,1965,357,1,0.49859944,0,0,0,0
372424,1965,117,0.91452992,0.376068383,0,0,0,0
430703,1965,198,0.984848499,0.48989898,0,0.100000001,0.829999983,0
610112,1965,22,1,0.545454562,0,0.409999996,1.639999986,0
320721,1965,83,1,0.481927723,0,0.100000001,0.629999995,0
320305,1965,2,1,0,0,0.050000001,0.360000014,0
510228,1965,119,1,0.529411793,0,0,0,0
371081,1965,155,1,0.464516133,0,0.449999988,1.519999981,0
411023,1965,110,1,0.545454562,0,0.01,0.610000014,0
372929,1965,125,1,0.463999987,0,0.400000006,1.200000048,0
350204,1965,14,1,0.571428597,0,0,0.460000008,0
320623,1965,NA,1,0.4765625,0,0.02,0.810000002,0
321022,1965,175,1,0.4342857,0,0,0,0
522629,1965,11,0,0.636363626,0,0,0.5,0
320411,1965,19,1,0.473684222,0,0,0.939999998,0
440923,1965,186,1,0.521505356,0,0.959999979,2.710000038,0
320422,1965,72,1,0.5,0,0,0,0
410928,1965,134,1,0.544776142,0,0.01,0.170000002,0
441226,1965,96,1,0.541666687,0.01,0.189999998,0.850000024,0
340404,1965,10,1,0.200000003,0,0,0.680000007,0
440303,1965,56,1,0.571428597,0.25,0,6.849999905,0
321023,1965,NA,1,0.495967746,0,0.01,1.139999986,0
440522,1965,136,1,0.573529422,0,0,0,0
370826,1965,105,1,0.63809526,0,0.02,0.460000008,0
522130,1965,105,1,0.485714287,0,0,0,0
350425,1965,110,1,0.5,0,0,0.460000008,0
440503,1965,1,1,0,0,0,0,0
330381,1965,241,0.995850623,0.439834028,0,0.029999999,0.48999998,0
522122,1965,115,0.982608676,0.469565213,0,0,1.449999928,0
440321,1965,143,1,0.692307711,0,0,0,0
320829,1965,NA,1,0.504950523,0,0.01,1.590000033,0
362134,1965,103,1,0.572815537,0,0,0,0
352224,1965,111,0.909909904,0.567567587,0,0,0,0
342421,1965,342,0.997076035,0.491228074,0,0,0,0
441702,1965,84,1,0.464285702,0,0.01,0.430000007,0
432922,1965,132,0.99242425,0.50757575,0,0,0,0
370722,1965,166,1,0.445783138,0,0,0,0
440304,1965,125,0.991999984,0.808000028,0,0,0,0
320125,1965,68,1,0.573529422,0,0,0.450000018,0
422202,1965,127,1,0.496062994,0,0,0,0
513023,1965,132,1,0.431818187,0,0.01,0.379999995,0
320924,1965,328,1,0.496951222,0,0.029999999,1.220000029,0
522428,1965,84,0.833333313,0.559523821,0,0,0.779999971,0
320822,1965,NA,1,0.522580624,0,0,0,0
452630,1965,78,0.051282052,0.538461566,0,0.159999996,1.120000005,0
420621,1965,204,1,0.495098025,0,0.02,0.50999999,0
612423,1965,29,1,0.448275864,0.02,0.02,0.839999974,0
610426,1965,35,1,0.514285743,0,1.460000038,4.319999695,0
440623,1965,103,1,0.466019422,0,0,0,0
330902,1965,84,1,0.488095224,0,0.140000001,0.909999967,0
430123,1965,283,1,0.494699657,0,0,0,0
420104,1965,15,1,0.333333343,0,0,5.349999905,0
362502,1965,182,1,0.538461566,0,0.270000011,1.879999995,0
320511,1965,17,1,0.588235319,0,0.01,1.129999995,0
530111,1965,12,0.833333313,0.75,0,0.129999995,1.640000105,0
441223,1965,77,1,0.38961038,0.01,0.02,0.310000002,0
530127,1965,72,0.180555552,0.638888896,0,0.090000004,1.889999986,0
330802,1965,21,1,0.523809552,0,1.350000024,3.200000048,0
452323,1965,188,1,0.521276593,0,0.349999994,0.870000005,0
320581,1965,148,1,0.506756783,0,0,1.279999971,0
513430,1965,10,0.100000001,0.600000024,0,0,0.5,0
422727,1965,78,1,0.5,0,0,0,0
452729,1965,71,0,0.464788735,0,0.029999999,1.170000076,0
452322,1965,29,0.965517223,0.551724136,0,0.529999971,1.779999971,0
422302,1965,55,1,0.545454562,0,0,1.100000024,0
350625,1965,9,1,0.555555582,0,0,0.959999919,0
440523,1965,5,1,0.400000006,0.02,0.189999998,1.00999999,0
320911,1965,281,1,0.487544477,0,0,0,0
532725,1965,32,0.90625,0.46875,0.25,0.029999999,2.070000172,0
612628,1965,41,1,0.463414639,0,2.440000057,6.870000362,0
450322,1965,110,0.736363649,0.545454562,0,0.170000002,1.230000019,0
441622,1965,162,1,0.5,0,0.039999999,0.389999986,0
510202,1965,9,1,0.666666687,0,0,0,0
370522,1965,43,1,0.674418628,0,0.449999988,1.169999957,0
330124,1965,83,0.987951815,0.530120492,0.360000014,0.01,1.200000048,0
452601,1965,17,0,0.470588237,0,1.919999957,6.539999962,0
362528,1965,5,1,0.600000024,0.01,0.75999999,4.589999676,0
340223,1965,89,1,0.539325833,0,0,0.449999988,0
320380,1965,142,1,0.478873253,0,0,0,0
410822,1965,23,1,0.478260875,0,0.039999999,0.75,0
340822,1965,233,1,0.484978527,0,0.01,0.280000001,0
352124,1965,36,1,0.555555582,0,0,0,0
422126,1965,112,1,0.508928597,0,0,0,0
532201,1965,234,0.965811968,0.54273504,0,0.100000001,2.049999952,0
610122,1965,103,1,0.378640771,0,0.360000014,0.790000021,0
320123,1965,126,0.992063463,0.46825397,0,0.01,0.700000048,0
412725,1965,175,1,0.474285722,0,0.02,0.379999995,0
513029,1965,219,1,0.502283096,0,0.02,0.389999986,0
412902,1965,287,1,0.501742184,0,0,0,0
612526,1965,26,1,0.692307711,0.029999999,0.01,0.640000045,0
420625,1965,79,1,0.594936728,0.07,0.079999998,1.100000024,0
412922,1965,145,1,0.45517242,0,0,0,0
320880,1965,148,1,0.527027011,0,0,0,0
452131,1965,31,0,0.580645144,0,0.01,0.579999983,0
342427,1965,91,1,0.417582422,0.49000001,0,1.470000029,0
350126,1965,56,1,0.5,0,0,0,0
513227,1965,16,0.125,0.625,0,0.460000008,1.25999999,0
430721,1965,111,1,0.459459454,0,0.07,1.089999914,0
370682,1965,162,1,0.481481493,0,0.660000026,1.829999924,0
350102,1965,13,1,0.307692319,0,0,0.620000005,0
510214,1965,42,1,0.40476191,0,0,0,0
420203,1965,9,1,0.666666687,0,0.119999997,1.970000029,0
320524,1965,288,1,0.454861104,0,0,0,0
452628,1965,59,0.203389823,0.423728824,0.170000002,0.029999999,0.850000024,0
360105,1965,8,1,0.5,0.01,0.039999999,0.780000031,0
452722,1965,134,0.171641797,0.559701502,0,0,0,0
440723,1965,84,1,0.511904776,0,0,0,0
330323,1965,201,1,0.626865685,0,0,0,0
410421,1965,56,1,0.571428597,0,0.079999998,0.559999943,0
330303,1965,67,1,0.611940324,0.01,0.280000001,0.720000029,0
362128,1965,163,1,0.515337408,0.039999999,0.769999981,2.029999971,0
610422,1965,37,1,0.486486495,0,0.430000007,1.470000029,0
420111,1965,35,1,0.485714287,0,0.039999999,3.100000143,0
362527,1965,47,1,0.510638297,0,0.310000002,6.410000324,0
370122,1965,220,0.99545455,0.486363649,0,0,0,0
513425,1965,83,0.6506024,0.530120492,0,0.119999997,2.230000019,0
430111,1965,36,1,0.333333343,0.01,0,1.99000001,0
370123,1965,83,1,0.409638554,0,0.469999999,1.639999986,0
422601,1965,91,1,0.472527474,0,0,0,0
522201,1965,43,0.046511628,0.651162803,0,0,0.519999981,0
612625,1965,19,1,0.526315808,0,0.730000019,1.710000038,0
372522,1965,113,1,0.548672557,0,0.02,0.149999991,0
370802,1965,1,1,1,0,0,0.340000004,0
320113,1965,NA,1,0,0.01,0.02,1.669999838,0
430524,1965,232,0.987068951,0.487068951,0.01,0.029999999,0.439999998,0
512533,1965,105,0.961904764,0.561904788,0.039999999,0.059999999,0.810000062,0
330624,1965,63,1,0.476190478,0.519999981,0.059999999,1.799999952,0
532924,1965,23,0.956521749,0.565217376,0,0.079999998,1.609999895,0
533025,1965,42,1,0.5,1.080000043,0.01,5.600000381,0
321102,1965,NA,1,0.363636374,0,0.02,1.589999914,0
320502,1965,2,1,0.5,0,0,0,0
342123,1965,287,1,0.51219511,0,0,0,0
441821,1965,35,1,0.400000006,0,0.150000006,0.569999993,0
432326,1965,225,1,0.49333334,0,0,0,0
441424,1965,128,1,0.3984375,0.029999999,0.810000002,2.110000134,0
320580,1965,179,1,0.441340774,0,0,0,0
452128,1965,155,0,0.574193537,0,0.439999998,5.28000021,0
332528,1965,70,1,0.514285743,0.039999999,0.209999993,0.870000005,0
512929,1965,138,1,0.5,0,0,0,0
440102,1965,2,1,1,0,0,0,0
432923,1965,127,0.976377964,0.488188982,0,0,0,0
362201,1965,178,1,0.5,0,0,0.75999999,0
330421,1965,86,1,0.523255825,0,0.02,1.089999914,0
372301,1965,81,1,0.506172836,0,0.239999995,0.840000033,0
320421,1965,220,1,0.531818211,0,0,0,0
352623,1965,49,1,0.448979586,0,0,1.289999962,0
422325,1965,67,1,0.50746268,0.01,0.01,1.169999957,0
612401,1965,108,1,0.57407409,0.029999999,0.02,0.539999962,0
321081,1965,158,1,0.430379748,0.02,0.01,0.550000012,0
452132,1965,109,0.165137619,0.477064222,0,0.189999998,2.440000057,0
412828,1965,404,1,0.507425725,0,0,0.329999983,0
612430,1965,19,1,0.684210539,0.07,0.029999999,1.139999986,0
440421,1965,50,1,0.540000021,0,0.200000003,4.890000343,0
360430,1965,98,1,0.459183663,0.02,0.02,0.670000017,0
612501,1965,109,1,0.394495428,0,0.01,0.230000004,0
332522,1965,65,1,0.584615409,0.01,0.280000001,0.840000033,0
321028,1965,NA,1,0.494208485,0,0,0,0
440526,1965,126,1,0.5,0,0,0,0
532626,1965,37,0.243243247,0.513513505,0,0.02,0.819999993,0
510123,1965,56,1,0.482142866,0,0.01,0.659999967,0
320211,1965,NA,0.986666679,0.666666687,0,0.079999998,0.459999979,0
362322,1965,97,1,0.59793812,0,0,0.639999986,0
320829,1965,101,1,0.504950523,0,0.01,1.590000033,0
412821,1965,276,1,0.503623188,0,0.319999993,1.109999895,0
440724,1965,150,1,0.426666677,0,0,0,0
420702,1965,53,1,0.528301895,0,0.01,0.49000001,0
320823,1965,NA,1,0.513043463,0,0,0,0
410602,1965,1,1,0,0,0,0,0
320405,1965,1,1,1,0,0,0.800000012,0
533024,1965,58,0.982758641,0.431034476,0.99000001,0.050000001,3.389999866,0
410621,1965,78,1,0.487179488,0,0.029999999,0.24000001,0
350522,1965,165,1,0.533333361,0,0,0,0
372501,1965,124,1,0.483870953,0,0.159999996,0.710000038,0
